iy	id	it	imin	Tiair	Tsurf	Troof	Troad	Twall	Twall_n	Twall_e	Twall_s	Twall_w				
2004	88	16	30	20	13.66	13.66	13.66	13.66	13.66	13.66	13.66	13.66				
2004	88	16	40	20	13.18	13.18	13.18	13.18	13.18	13.18	13.18	13.18				
2004	88	16	50	20	12.74	12.74	12.74	12.74	12.74	12.74	12.74	12.74				
2004	88	17	0	20	12.39	12.39	12.39	12.39	12.39	12.39	12.39	12.39				
2004	88	17	10	20	11.93	11.93	11.93	11.93	11.93	11.93	11.93	11.93				
2004	88	17	20	20	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4				
2004	88	17	30	20	10.93	10.93	10.93	10.93	10.93	10.93	10.93	10.93				
2004	88	17	40	20	10.62	10.62	10.62	10.62	10.62	10.62	10.62	10.62				
2004	88	17	50	20	10.32	10.32	10.32	10.32	10.32	10.32	10.32	10.32				
2004	88	18	0	20	10.07	10.07	10.07	10.07	10.07	10.07	10.07	10.07				
2004	88	18	10	20	9.82	9.82	9.82	9.82	9.82	9.82	9.82	9.82				
2004	88	18	20	20	9.57	9.57	9.57	9.57	9.57	9.57	9.57	9.57				
2004	88	18	30	20	9.35	9.35	9.35	9.35	9.35	9.35	9.35	9.35				
2004	88	18	40	20	9.08	9.08	9.08	9.08	9.08	9.08	9.08	9.08				
2004	88	18	50	20	8.77	8.77	8.77	8.77	8.77	8.77	8.77	8.77				
2004	88	19	0	20	8.46	8.46	8.46	8.46	8.46	8.46	8.46	8.46				
2004	88	19	10	20	8.21	8.21	8.21	8.21	8.21	8.21	8.21	8.21				
2004	88	19	20	20	7.99	7.99	7.99	7.99	7.99	7.99	7.99	7.99				
2004	88	19	30	20	7.76	7.76	7.76	7.76	7.76	7.76	7.76	7.76				
2004	88	19	40	20	7.55	7.55	7.55	7.55	7.55	7.55	7.55	7.55				
2004	88	19	50	20	7.42	7.42	7.42	7.42	7.42	7.42	7.42	7.42				
2004	88	20	0	20	7.36	7.36	7.36	7.36	7.36	7.36	7.36	7.36				
2004	88	20	10	20	7.3	7.3	7.3	7.3	7.3	7.3	7.3	7.3				
2004	88	20	20	20	7.22	7.22	7.22	7.22	7.22	7.22	7.22	7.22				
2004	88	20	30	20	7.15	7.15	7.15	7.15	7.15	7.15	7.15	7.15				
2004	88	20	40	20	7.09	7.09	7.09	7.09	7.09	7.09	7.09	7.09				
2004	88	20	50	20	7.07	7.07	7.07	7.07	7.07	7.07	7.07	7.07				
2004	88	21	0	20	6.989	6.989	6.989	6.989	6.989	6.989	6.989	6.989				
2004	88	21	10	20	6.85	6.85	6.85	6.85	6.85	6.85	6.85	6.85				
2004	88	21	20	20	6.765	6.765	6.765	6.765	6.765	6.765	6.765	6.765				
2004	88	21	30	20	6.717	6.717	6.717	6.717	6.717	6.717	6.717	6.717				
2004	88	21	40	20	6.685	6.685	6.685	6.685	6.685	6.685	6.685	6.685				
2004	88	21	50	20	6.669	6.669	6.669	6.669	6.669	6.669	6.669	6.669				
2004	88	22	0	20	6.598	6.598	6.598	6.598	6.598	6.598	6.598	6.598				
2004	88	22	10	20	6.461	6.461	6.461	6.461	6.461	6.461	6.461	6.461				
2004	88	22	20	20	6.402	6.402	6.402	6.402	6.402	6.402	6.402	6.402				
2004	88	22	30	20	6.36	6.36	6.36	6.36	6.36	6.36	6.36	6.36				
2004	88	22	40	20	6.334	6.334	6.334	6.334	6.334	6.334	6.334	6.334				
2004	88	22	50	20	6.282	6.282	6.282	6.282	6.282	6.282	6.282	6.282				
2004	88	23	0	20	6.14	6.14	6.14	6.14	6.14	6.14	6.14	6.14				
2004	88	23	10	20	6.062	6.062	6.062	6.062	6.062	6.062	6.062	6.062				
2004	88	23	20	20	6.008	6.008	6.008	6.008	6.008	6.008	6.008	6.008				
2004	88	23	30	20	6.011	6.011	6.011	6.011	6.011	6.011	6.011	6.011				
2004	88	23	40	20	6.033	6.033	6.033	6.033	6.033	6.033	6.033	6.033				
2004	88	23	50	20	6.023	6.023	6.023	6.023	6.023	6.023	6.023	6.023				
2004	89	0	0	20	5.977	5.977	5.977	5.977	5.977	5.977	5.977	5.977				
2004	89	0	10	20	5.995	5.995	5.995	5.995	5.995	5.995	5.995	5.995				
2004	89	0	20	20	6.025	6.025	6.025	6.025	6.025	6.025	6.025	6.025				
2004	89	0	30	20	6.052	6.052	6.052	6.052	6.052	6.052	6.052	6.052				
2004	89	0	40	20	6.071	6.071	6.071	6.071	6.071	6.071	6.071	6.071				
2004	89	0	50	20	6.105	6.105	6.105	6.105	6.105	6.105	6.105	6.105				
2004	89	1	0	20	6.131	6.131	6.131	6.131	6.131	6.131	6.131	6.131				
2004	89	1	10	20	6.116	6.116	6.116	6.116	6.116	6.116	6.116	6.116				
2004	89	1	20	20	6.095	6.095	6.095	6.095	6.095	6.095	6.095	6.095				
2004	89	1	30	20	6.101	6.101	6.101	6.101	6.101	6.101	6.101	6.101				
2004	89	1	40	20	6.087	6.087	6.087	6.087	6.087	6.087	6.087	6.087				
2004	89	1	50	20	6.047	6.047	6.047	6.047	6.047	6.047	6.047	6.047				
2004	89	2	0	20	6.01	6.01	6.01	6.01	6.01	6.01	6.01	6.01				
2004	89	2	10	20	5.972	5.972	5.972	5.972	5.972	5.972	5.972	5.972				
2004	89	2	20	20	5.938	5.938	5.938	5.938	5.938	5.938	5.938	5.938				
2004	89	2	30	20	5.918	5.918	5.918	5.918	5.918	5.918	5.918	5.918				
2004	89	2	40	20	5.888	5.888	5.888	5.888	5.888	5.888	5.888	5.888				
2004	89	2	50	20	5.874	5.874	5.874	5.874	5.874	5.874	5.874	5.874				
2004	89	3	0	20	5.871	5.871	5.871	5.871	5.871	5.871	5.871	5.871				
2004	89	3	10	20	5.858	5.858	5.858	5.858	5.858	5.858	5.858	5.858				
2004	89	3	20	20	5.843	5.843	5.843	5.843	5.843	5.843	5.843	5.843				
2004	89	3	30	20	5.843	5.843	5.843	5.843	5.843	5.843	5.843	5.843				
2004	89	3	40	20	5.839	5.839	5.839	5.839	5.839	5.839	5.839	5.839				
2004	89	3	50	20	5.843	5.843	5.843	5.843	5.843	5.843	5.843	5.843				
2004	89	4	0	20	5.853	5.853	5.853	5.853	5.853	5.853	5.853	5.853				
2004	89	4	10	20	5.853	5.853	5.853	5.853	5.853	5.853	5.853	5.853				
2004	89	4	20	20	5.843	5.843	5.843	5.843	5.843	5.843	5.843	5.843				
2004	89	4	30	20	5.83	5.83	5.83	5.83	5.83	5.83	5.83	5.83				
2004	89	4	40	20	5.787	5.787	5.787	5.787	5.787	5.787	5.787	5.787				
2004	89	4	50	20	5.692	5.692	5.692	5.692	5.692	5.692	5.692	5.692				
2004	89	5	0	20	5.655	5.655	5.655	5.655	5.655	5.655	5.655	5.655				
2004	89	5	10	20	5.672	5.672	5.672	5.672	5.672	5.672	5.672	5.672				
2004	89	5	20	20	5.692	5.692	5.692	5.692	5.692	5.692	5.692	5.692				
2004	89	5	30	20	5.699	5.699	5.699	5.699	5.699	5.699	5.699	5.699				
2004	89	5	40	20	5.677	5.677	5.677	5.677	5.677	5.677	5.677	5.677				
2004	89	5	50	20	5.663	5.663	5.663	5.663	5.663	5.663	5.663	5.663				
2004	89	6	0	20	5.663	5.663	5.663	5.663	5.663	5.663	5.663	5.663				
2004	89	6	10	20	5.711	5.711	5.711	5.711	5.711	5.711	5.711	5.711				
2004	89	6	20	20	5.718	5.718	5.718	5.718	5.718	5.718	5.718	5.718				
2004	89	6	30	20	5.781	5.781	5.781	5.781	5.781	5.781	5.781	5.781				
2004	89	6	40	20	5.864	5.864	5.864	5.864	5.864	5.864	5.864	5.864				
2004	89	6	50	20	5.952	5.952	5.952	5.952	5.952	5.952	5.952	5.952				
2004	89	7	0	20	6.109	6.109	6.109	6.109	6.109	6.109	6.109	6.109				
2004	89	7	10	20	6.386	6.386	6.386	6.386	6.386	6.386	6.386	6.386				
2004	89	7	20	20	6.445	6.445	6.445	6.445	6.445	6.445	6.445	6.445				
2004	89	7	30	20	6.471	6.471	6.471	6.471	6.471	6.471	6.471	6.471				
2004	89	7	40	20	6.511	6.511	6.511	6.511	6.511	6.511	6.511	6.511				
2004	89	7	50	20	6.626	6.626	6.626	6.626	6.626	6.626	6.626	6.626				
2004	89	8	0	20	6.67	6.67	6.67	6.67	6.67	6.67	6.67	6.67				
2004	89	8	10	20	6.696	6.696	6.696	6.696	6.696	6.696	6.696	6.696				
2004	89	8	20	20	6.744	6.744	6.744	6.744	6.744	6.744	6.744	6.744				
2004	89	8	30	20	6.796	6.796	6.796	6.796	6.796	6.796	6.796	6.796				
2004	89	8	40	20	6.873	6.873	6.873	6.873	6.873	6.873	6.873	6.873				
2004	89	8	50	20	7.19	7.19	7.19	7.19	7.19	7.19	7.19	7.19				
2004	89	9	0	20	7.82	7.82	7.82	7.82	7.82	7.82	7.82	7.82				
2004	89	9	10	20	7.96	7.96	7.96	7.96	7.96	7.96	7.96	7.96				
2004	89	9	20	20	8.08	8.08	8.08	8.08	8.08	8.08	8.08	8.08				
2004	89	9	30	20	8.18	8.18	8.18	8.18	8.18	8.18	8.18	8.18				
2004	89	9	40	20	8.34	8.34	8.34	8.34	8.34	8.34	8.34	8.34				
2004	89	9	50	20	8.78	8.78	8.78	8.78	8.78	8.78	8.78	8.78				
2004	89	10	0	20	9.56	9.56	9.56	9.56	9.56	9.56	9.56	9.56				
2004	89	10	10	20	9.64	9.64	9.64	9.64	9.64	9.64	9.64	9.64				
2004	89	10	20	20	9.54	9.54	9.54	9.54	9.54	9.54	9.54	9.54				
2004	89	10	30	20	9.63	9.63	9.63	9.63	9.63	9.63	9.63	9.63				
2004	89	10	40	20	10.11	10.11	10.11	10.11	10.11	10.11	10.11	10.11				
2004	89	10	50	20	10.66	10.66	10.66	10.66	10.66	10.66	10.66	10.66				
2004	89	11	0	20	11.29	11.29	11.29	11.29	11.29	11.29	11.29	11.29				
2004	89	11	10	20	12.57	12.57	12.57	12.57	12.57	12.57	12.57	12.57				
2004	89	11	20	20	13.59	13.59	13.59	13.59	13.59	13.59	13.59	13.59				
2004	89	11	30	20	15.41	15.41	15.41	15.41	15.41	15.41	15.41	15.41				
2004	89	11	40	20	16.02	16.02	16.02	16.02	16.02	16.02	16.02	16.02				
2004	89	11	50	20	17.02	17.02	17.02	17.02	17.02	17.02	17.02	17.02				
2004	89	12	0	20	18.21	18.21	18.21	18.21	18.21	18.21	18.21	18.21				
2004	89	12	10	20	18.98	18.98	18.98	18.98	18.98	18.98	18.98	18.98				
2004	89	12	20	20	19.71	19.71	19.71	19.71	19.71	19.71	19.71	19.71				
2004	89	12	30	20	20.46	20.46	20.46	20.46	20.46	20.46	20.46	20.46				
2004	89	12	40	20	20.57	20.57	20.57	20.57	20.57	20.57	20.57	20.57				
2004	89	12	50	20	20.94	20.94	20.94	20.94	20.94	20.94	20.94	20.94				
2004	89	13	0	20	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95				
2004	89	13	10	20	17.57	17.57	17.57	17.57	17.57	17.57	17.57	17.57				
2004	89	13	20	20	16.75	16.75	16.75	16.75	16.75	16.75	16.75	16.75				
2004	89	13	30	20	16.31	16.31	16.31	16.31	16.31	16.31	16.31	16.31				
2004	89	13	40	20	16.27	16.27	16.27	16.27	16.27	16.27	16.27	16.27				
2004	89	13	50	20	16.19	16.19	16.19	16.19	16.19	16.19	16.19	16.19				
2004	89	14	0	20	16.12	16.12	16.12	16.12	16.12	16.12	16.12	16.12				
2004	89	14	10	20	15.49	15.49	15.49	15.49	15.49	15.49	15.49	15.49				
2004	89	14	20	20	14.66	14.66	14.66	14.66	14.66	14.66	14.66	14.66				
2004	89	14	30	20	15.51	15.51	15.51	15.51	15.51	15.51	15.51	15.51				
2004	89	14	40	20	16.55	16.55	16.55	16.55	16.55	16.55	16.55	16.55				
2004	89	14	50	20	16.65	16.65	16.65	16.65	16.65	16.65	16.65	16.65				
2004	89	15	0	20	16	16	16	16	16	16	16	16				
2004	89	15	10	20	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2				
2004	89	15	20	20	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5				
2004	89	15	30	20	13.98	13.98	13.98	13.98	13.98	13.98	13.98	13.98				
2004	89	15	40	20	13.43	13.43	13.43	13.43	13.43	13.43	13.43	13.43				
2004	89	15	50	20	12.95	12.95	12.95	12.95	12.95	12.95	12.95	12.95				
2004	89	16	0	20	12.6	12.6	12.6	12.6	12.6	12.6	12.6	12.6				
2004	89	16	10	20	12.28	12.28	12.28	12.28	12.28	12.28	12.28	12.28				
2004	89	16	20	20	11.96	11.96	11.96	11.96	11.96	11.96	11.96	11.96				
2004	89	16	30	20	11.64	11.64	11.64	11.64	11.64	11.64	11.64	11.64				
2004	89	16	40	20	11.35	11.35	11.35	11.35	11.35	11.35	11.35	11.35				
2004	89	16	50	20	11.15	11.15	11.15	11.15	11.15	11.15	11.15	11.15				
2004	89	17	0	20	10.98	10.98	10.98	10.98	10.98	10.98	10.98	10.98				
2004	89	17	10	20	10.82	10.82	10.82	10.82	10.82	10.82	10.82	10.82				
2004	89	17	20	20	10.65	10.65	10.65	10.65	10.65	10.65	10.65	10.65				
2004	89	17	30	20	10.44	10.44	10.44	10.44	10.44	10.44	10.44	10.44				
2004	89	17	40	20	10.21	10.21	10.21	10.21	10.21	10.21	10.21	10.21				
2004	89	17	50	20	10.04	10.04	10.04	10.04	10.04	10.04	10.04	10.04				
2004	89	18	0	20	9.82	9.82	9.82	9.82	9.82	9.82	9.82	9.82				
2004	89	18	10	20	9.62	9.62	9.62	9.62	9.62	9.62	9.62	9.62				
2004	89	18	20	20	9.49	9.49	9.49	9.49	9.49	9.49	9.49	9.49				
2004	89	18	30	20	9.35	9.35	9.35	9.35	9.35	9.35	9.35	9.35				
2004	89	18	40	20	9.1	9.1	9.1	9.1	9.1	9.1	9.1	9.1				
2004	89	18	50	20	8.81	8.81	8.81	8.81	8.81	8.81	8.81	8.81				
2004	89	19	0	20	8.55	8.55	8.55	8.55	8.55	8.55	8.55	8.55				
2004	89	19	10	20	8.28	8.28	8.28	8.28	8.28	8.28	8.28	8.28				
2004	89	19	20	20	8.07	8.07	8.07	8.07	8.07	8.07	8.07	8.07				
2004	89	19	30	20	8.02	8.02	8.02	8.02	8.02	8.02	8.02	8.02				
2004	89	19	40	20	7.88	7.88	7.88	7.88	7.88	7.88	7.88	7.88				
2004	89	19	50	20	7.81	7.81	7.81	7.81	7.81	7.81	7.81	7.81				
2004	89	20	0	20	7.75	7.75	7.75	7.75	7.75	7.75	7.75	7.75				
2004	89	20	10	20	7.64	7.64	7.64	7.64	7.64	7.64	7.64	7.64				
2004	89	20	20	20	7.58	7.58	7.58	7.58	7.58	7.58	7.58	7.58				
2004	89	20	30	20	7.55	7.55	7.55	7.55	7.55	7.55	7.55	7.55				
2004	89	20	40	20	7.55	7.55	7.55	7.55	7.55	7.55	7.55	7.55				
2004	89	20	50	20	7.53	7.53	7.53	7.53	7.53	7.53	7.53	7.53				
2004	89	21	0	20	7.47	7.47	7.47	7.47	7.47	7.47	7.47	7.47				
2004	89	21	10	20	7.45	7.45	7.45	7.45	7.45	7.45	7.45	7.45				
2004	89	21	20	20	7.41	7.41	7.41	7.41	7.41	7.41	7.41	7.41				
2004	89	21	30	20	7.37	7.37	7.37	7.37	7.37	7.37	7.37	7.37				
2004	89	21	40	20	7.34	7.34	7.34	7.34	7.34	7.34	7.34	7.34				
2004	89	21	50	20	7.28	7.28	7.28	7.28	7.28	7.28	7.28	7.28				
2004	89	22	0	20	7.19	7.19	7.19	7.19	7.19	7.19	7.19	7.19				
2004	89	22	10	20	7.1	7.1	7.1	7.1	7.1	7.1	7.1	7.1				
2004	89	22	20	20	7.01	7.01	7.01	7.01	7.01	7.01	7.01	7.01				
2004	89	22	30	20	6.864	6.864	6.864	6.864	6.864	6.864	6.864	6.864				
2004	89	22	40	20	6.769	6.769	6.769	6.769	6.769	6.769	6.769	6.769				
2004	89	22	50	20	6.687	6.687	6.687	6.687	6.687	6.687	6.687	6.687				
2004	89	23	0	20	6.541	6.541	6.541	6.541	6.541	6.541	6.541	6.541				
2004	89	23	10	20	6.417	6.417	6.417	6.417	6.417	6.417	6.417	6.417				
2004	89	23	20	20	6.351	6.351	6.351	6.351	6.351	6.351	6.351	6.351				
2004	89	23	30	20	6.249	6.249	6.249	6.249	6.249	6.249	6.249	6.249				
2004	89	23	40	20	6.092	6.092	6.092	6.092	6.092	6.092	6.092	6.092				
2004	89	23	50	20	5.92	5.92	5.92	5.92	5.92	5.92	5.92	5.92				
2004	90	0	0	20	5.808	5.808	5.808	5.808	5.808	5.808	5.808	5.808				
2004	90	0	10	20	5.689	5.689	5.689	5.689	5.689	5.689	5.689	5.689				
2004	90	0	20	20	5.604	5.604	5.604	5.604	5.604	5.604	5.604	5.604				
2004	90	0	30	20	5.479	5.479	5.479	5.479	5.479	5.479	5.479	5.479				
2004	90	0	40	20	5.478	5.478	5.478	5.478	5.478	5.478	5.478	5.478				
2004	90	0	50	20	5.493	5.493	5.493	5.493	5.493	5.493	5.493	5.493				
2004	90	1	0	20	5.452	5.452	5.452	5.452	5.452	5.452	5.452	5.452				
2004	90	1	10	20	5.411	5.411	5.411	5.411	5.411	5.411	5.411	5.411				
2004	90	1	20	20	5.374	5.374	5.374	5.374	5.374	5.374	5.374	5.374				
2004	90	1	30	20	5.362	5.362	5.362	5.362	5.362	5.362	5.362	5.362				
2004	90	1	40	20	5.318	5.318	5.318	5.318	5.318	5.318	5.318	5.318				
2004	90	1	50	20	5.336	5.336	5.336	5.336	5.336	5.336	5.336	5.336				
2004	90	2	0	20	5.322	5.322	5.322	5.322	5.322	5.322	5.322	5.322				
2004	90	2	10	20	5.301	5.301	5.301	5.301	5.301	5.301	5.301	5.301				
2004	90	2	20	20	5.33	5.33	5.33	5.33	5.33	5.33	5.33	5.33				
2004	90	2	30	20	5.336	5.336	5.336	5.336	5.336	5.336	5.336	5.336				
2004	90	2	40	20	5.376	5.376	5.376	5.376	5.376	5.376	5.376	5.376				
2004	90	2	50	20	5.377	5.377	5.377	5.377	5.377	5.377	5.377	5.377				
2004	90	3	0	20	5.443	5.443	5.443	5.443	5.443	5.443	5.443	5.443				
2004	90	3	10	20	5.512	5.512	5.512	5.512	5.512	5.512	5.512	5.512				
2004	90	3	20	20	5.506	5.506	5.506	5.506	5.506	5.506	5.506	5.506				
2004	90	3	30	20	5.517	5.517	5.517	5.517	5.517	5.517	5.517	5.517				
2004	90	3	40	20	5.53	5.53	5.53	5.53	5.53	5.53	5.53	5.53				
2004	90	3	50	20	5.526	5.526	5.526	5.526	5.526	5.526	5.526	5.526				
2004	90	4	0	20	5.495	5.495	5.495	5.495	5.495	5.495	5.495	5.495				
2004	90	4	10	20	5.482	5.482	5.482	5.482	5.482	5.482	5.482	5.482				
2004	90	4	20	20	5.459	5.459	5.459	5.459	5.459	5.459	5.459	5.459				
2004	90	4	30	20	5.408	5.408	5.408	5.408	5.408	5.408	5.408	5.408				
2004	90	4	40	20	5.323	5.323	5.323	5.323	5.323	5.323	5.323	5.323				
2004	90	4	50	20	5.263	5.263	5.263	5.263	5.263	5.263	5.263	5.263				
2004	90	5	0	20	5.229	5.229	5.229	5.229	5.229	5.229	5.229	5.229				
2004	90	5	10	20	5.172	5.172	5.172	5.172	5.172	5.172	5.172	5.172				
2004	90	5	20	20	5.134	5.134	5.134	5.134	5.134	5.134	5.134	5.134				
2004	90	5	30	20	5.075	5.075	5.075	5.075	5.075	5.075	5.075	5.075				
2004	90	5	40	20	5.023	5.023	5.023	5.023	5.023	5.023	5.023	5.023				
2004	90	5	50	20	4.982	4.982	4.982	4.982	4.982	4.982	4.982	4.982				
2004	90	6	0	20	4.935	4.935	4.935	4.935	4.935	4.935	4.935	4.935				
2004	90	6	10	20	4.884	4.884	4.884	4.884	4.884	4.884	4.884	4.884				
2004	90	6	20	20	4.846	4.846	4.846	4.846	4.846	4.846	4.846	4.846				
2004	90	6	30	20	4.841	4.841	4.841	4.841	4.841	4.841	4.841	4.841				
2004	90	6	40	20	4.872	4.872	4.872	4.872	4.872	4.872	4.872	4.872				
2004	90	6	50	20	4.888	4.888	4.888	4.888	4.888	4.888	4.888	4.888				
2004	90	7	0	20	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977				
2004	90	7	10	20	5.081	5.081	5.081	5.081	5.081	5.081	5.081	5.081				
2004	90	7	20	20	5.2	5.2	5.2	5.2	5.2	5.2	5.2	5.2				
2004	90	7	30	20	5.387	5.387	5.387	5.387	5.387	5.387	5.387	5.387				
2004	90	7	40	20	5.56	5.56	5.56	5.56	5.56	5.56	5.56	5.56				
2004	90	7	50	20	5.686	5.686	5.686	5.686	5.686	5.686	5.686	5.686				
2004	90	8	0	20	5.744	5.744	5.744	5.744	5.744	5.744	5.744	5.744				
2004	90	8	10	20	5.798	5.798	5.798	5.798	5.798	5.798	5.798	5.798				
2004	90	8	20	20	5.909	5.909	5.909	5.909	5.909	5.909	5.909	5.909				
2004	90	8	30	20	6.05	6.05	6.05	6.05	6.05	6.05	6.05	6.05				
2004	90	8	40	20	6.256	6.256	6.256	6.256	6.256	6.256	6.256	6.256				
2004	90	8	50	20	6.437	6.437	6.437	6.437	6.437	6.437	6.437	6.437				
2004	90	9	0	20	6.648	6.648	6.648	6.648	6.648	6.648	6.648	6.648				
2004	90	9	10	20	6.907	6.907	6.907	6.907	6.907	6.907	6.907	6.907				
2004	90	9	20	20	7.11	7.11	7.11	7.11	7.11	7.11	7.11	7.11				
2004	90	9	30	20	7.24	7.24	7.24	7.24	7.24	7.24	7.24	7.24				
2004	90	9	40	20	7.64	7.64	7.64	7.64	7.64	7.64	7.64	7.64				
2004	90	9	50	20	8.12	8.12	8.12	8.12	8.12	8.12	8.12	8.12				
2004	90	10	0	20	8.54	8.54	8.54	8.54	8.54	8.54	8.54	8.54				
2004	90	10	10	20	8.92	8.92	8.92	8.92	8.92	8.92	8.92	8.92				
2004	90	10	20	20	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33				
2004	90	10	30	20	9.75	9.75	9.75	9.75	9.75	9.75	9.75	9.75				
2004	90	10	40	20	10.09	10.09	10.09	10.09	10.09	10.09	10.09	10.09				
2004	90	10	50	20	11	11	11	11	11	11	11	11				
2004	90	11	0	20	12.28	12.28	12.28	12.28	12.28	12.28	12.28	12.28				
2004	90	11	10	20	13.09	13.09	13.09	13.09	13.09	13.09	13.09	13.09				
2004	90	11	20	20	13.81	13.81	13.81	13.81	13.81	13.81	13.81	13.81				
2004	90	11	30	20	15.75	15.75	15.75	15.75	15.75	15.75	15.75	15.75				
2004	90	11	40	20	17.19	17.19	17.19	17.19	17.19	17.19	17.19	17.19				
2004	90	11	50	20	18.14	18.14	18.14	18.14	18.14	18.14	18.14	18.14				
2004	90	12	0	20	18.83	18.83	18.83	18.83	18.83	18.83	18.83	18.83				
2004	90	12	10	20	19.31	19.31	19.31	19.31	19.31	19.31	19.31	19.31				
2004	90	12	20	20	19.83	19.83	19.83	19.83	19.83	19.83	19.83	19.83				
2004	90	12	30	20	20.29	20.29	20.29	20.29	20.29	20.29	20.29	20.29				
2004	90	12	40	20	20.83	20.83	20.83	20.83	20.83	20.83	20.83	20.83				
2004	90	12	50	20	21.1	21.1	21.1	21.1	21.1	21.1	21.1	21.1				
2004	90	13	0	20	21	21	21	21	21	21	21	21				
2004	90	13	10	20	21.1	21.1	21.1	21.1	21.1	21.1	21.1	21.1				
2004	90	13	20	20	21.2	21.2	21.2	21.2	21.2	21.2	21.2	21.2				
2004	90	13	30	20	21.42	21.42	21.42	21.42	21.42	21.42	21.42	21.42				
2004	90	13	40	20	21.43	21.43	21.43	21.43	21.43	21.43	21.43	21.43				
2004	90	13	50	20	21.47	21.47	21.47	21.47	21.47	21.47	21.47	21.47				
2004	90	14	0	20	21.43	21.43	21.43	21.43	21.43	21.43	21.43	21.43				
2004	90	14	10	20	21.4	21.4	21.4	21.4	21.4	21.4	21.4	21.4				
2004	90	14	20	20	21.59	21.59	21.59	21.59	21.59	21.59	21.59	21.59				
2004	90	14	30	20	21.32	21.32	21.32	21.32	21.32	21.32	21.32	21.32				
2004	90	14	40	20	21.09	21.09	21.09	21.09	21.09	21.09	21.09	21.09				
2004	90	14	50	20	21	21	21	21	21	21	21	21				
2004	90	15	0	20	20.97	20.97	20.97	20.97	20.97	20.97	20.97	20.97				
2004	90	15	10	20	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68				
2004	90	15	20	20	19.42	19.42	19.42	19.42	19.42	19.42	19.42	19.42				
2004	90	15	30	20	18.65	18.65	18.65	18.65	18.65	18.65	18.65	18.65				
2004	90	15	40	20	19.41	19.41	19.41	19.41	19.41	19.41	19.41	19.41				
2004	90	15	50	20	20.11	20.11	20.11	20.11	20.11	20.11	20.11	20.11				
2004	90	16	0	20	20.15	20.15	20.15	20.15	20.15	20.15	20.15	20.15				
2004	90	16	10	20	19.85	19.85	19.85	19.85	19.85	19.85	19.85	19.85				
2004	90	16	20	20	18.84	18.84	18.84	18.84	18.84	18.84	18.84	18.84				
2004	90	16	30	20	18.15	18.15	18.15	18.15	18.15	18.15	18.15	18.15				
2004	90	16	40	20	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5				
2004	90	16	50	20	16.61	16.61	16.61	16.61	16.61	16.61	16.61	16.61				
2004	90	17	0	20	16.05	16.05	16.05	16.05	16.05	16.05	16.05	16.05				
2004	90	17	10	20	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1				
2004	90	17	20	20	14.73	14.73	14.73	14.73	14.73	14.73	14.73	14.73				
2004	90	17	30	20	14.19	14.19	14.19	14.19	14.19	14.19	14.19	14.19				
2004	90	17	40	20	13.73	13.73	13.73	13.73	13.73	13.73	13.73	13.73				
2004	90	17	50	20	13.14	13.14	13.14	13.14	13.14	13.14	13.14	13.14				
2004	90	18	0	20	12.71	12.71	12.71	12.71	12.71	12.71	12.71	12.71				
2004	90	18	10	20	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35				
2004	90	18	20	20	11.89	11.89	11.89	11.89	11.89	11.89	11.89	11.89				
2004	90	18	30	20	11.5	11.5	11.5	11.5	11.5	11.5	11.5	11.5				
2004	90	18	40	20	11.15	11.15	11.15	11.15	11.15	11.15	11.15	11.15				
2004	90	18	50	20	10.84	10.84	10.84	10.84	10.84	10.84	10.84	10.84				
2004	90	19	0	20	10.51	10.51	10.51	10.51	10.51	10.51	10.51	10.51				
2004	90	19	10	20	10.24	10.24	10.24	10.24	10.24	10.24	10.24	10.24				
2004	90	19	20	20	9.97	9.97	9.97	9.97	9.97	9.97	9.97	9.97				
2004	90	19	30	20	9.73	9.73	9.73	9.73	9.73	9.73	9.73	9.73				
2004	90	19	40	20	9.51	9.51	9.51	9.51	9.51	9.51	9.51	9.51				
2004	90	19	50	20	9.31	9.31	9.31	9.31	9.31	9.31	9.31	9.31				
2004	90	20	0	20	9.1	9.1	9.1	9.1	9.1	9.1	9.1	9.1				
2004	90	20	10	20	8.86	8.86	8.86	8.86	8.86	8.86	8.86	8.86				
2004	90	20	20	20	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7				
2004	90	20	30	20	8.51	8.51	8.51	8.51	8.51	8.51	8.51	8.51				
2004	90	20	40	20	8.36	8.36	8.36	8.36	8.36	8.36	8.36	8.36				
2004	90	20	50	20	8.21	8.21	8.21	8.21	8.21	8.21	8.21	8.21				
2004	90	21	0	20	8.07	8.07	8.07	8.07	8.07	8.07	8.07	8.07				
2004	90	21	10	20	7.93	7.93	7.93	7.93	7.93	7.93	7.93	7.93				
2004	90	21	20	20	7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.8				
