%iy  id  it imin Q*      QH      QE      Qs      Qf      Wind  RH    Td    press  rain Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2004 57  7  0    -999.00 -999.00 -999.00 -999.00 -999.00 1.30  92.80 -2.80 98.69  0.00 83.60  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  8  0    -999.00 -999.00 -999.00 -999.00 -999.00 1.70  90.00 -1.70 98.71  0.00 178.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  9  0    -999.00 -999.00 -999.00 -999.00 -999.00 1.30  86.70 -0.10 98.75  0.00 237.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  10 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.00  75.40 2.80  98.75  0.00 338.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  11 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.70  69.50 3.80  98.76  0.00 375.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  12 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.30  64.80 4.30  98.75  0.00 275.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  13 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.80  65.30 4.30  98.77  0.00 338.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  14 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.60  68.20 4.00  98.79  0.00 301.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  15 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.70  76.20 3.20  98.79  0.00 152.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  16 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.30  86.00 2.20  98.81  0.00 10.50  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  17 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.90  89.00 1.70  98.84  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  18 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.90  86.50 1.30  98.84  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  19 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.10  82.70 1.10  98.86  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  20 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.20  81.40 1.20  98.90  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  21 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.80  81.70 1.40  98.92  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  22 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.70  86.00 1.30  98.92  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 57  23 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.30  89.20 1.10  98.93  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  0  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.20  90.80 1.20  98.95  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  1  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.20  91.20 1.20  98.95  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  2  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.20  91.40 1.00  98.94  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  3  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.80  90.80 0.90  98.96  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  4  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.90  91.20 1.10  98.98  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  5  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.80  89.60 1.10  99.01  0.00 0.10   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  6  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.60  89.40 1.30  99.07  0.00 19.10  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  7  0    -999.00 -999.00 -999.00 -999.00 -999.00 4.10  87.90 1.50  99.12  0.00 97.80  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  8  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.90  85.50 1.50  99.19  0.00 70.50  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  9  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.40  82.60 1.60  99.23  0.00 116.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  10 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.70  80.00 2.00  99.29  0.00 156.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  11 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.10  77.80 2.20  99.32  0.00 190.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  12 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.80  83.30 1.70  99.34  0.00 143.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  13 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.70  85.50 1.20  99.38  0.00 154.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  14 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.10  86.10 1.30  99.41  0.00 73.70  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  15 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.60  83.80 1.20  99.42  0.00 29.80  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  16 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.70  84.60 1.30  99.45  0.00 1.60   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  17 0    -999.00 -999.00 -999.00 -999.00 -999.00 5.20  82.40 1.00  99.50  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  18 0    -999.00 -999.00 -999.00 -999.00 -999.00 4.90  80.20 0.40  99.53  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  19 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.30  81.00 0.10  99.56  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  20 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.20  83.40 -0.30 99.59  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  21 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.40  86.40 -1.00 99.64  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  22 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.80  88.00 -1.30 99.67  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 58  23 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.10  88.10 -1.30 99.71  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  0  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.00  87.50 -1.10 99.74  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  1  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.20  88.20 -1.20 99.77  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  2  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.90  85.50 -1.30 99.80  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  3  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.50  85.00 -1.80 99.85  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  4  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.30  84.90 -2.20 99.91  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  5  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.20  84.60 -2.20 99.97  0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  6  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.10  87.00 -2.20 100.06 0.10 2.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  7  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.20  89.00 -2.20 100.15 0.10 27.20  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  8  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.80  82.80 -1.70 100.25 0.00 92.70  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  9  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.10  77.00 -1.10 100.33 0.00 149.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  10 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.40  72.20 -0.50 100.42 0.00 191.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  11 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.00  68.10 0.10  100.49 0.00 177.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  12 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.80  64.40 0.50  100.54 0.00 194.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  13 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.30  59.40 1.30  100.59 0.00 154.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  14 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.70  58.80 1.20  100.65 0.00 107.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  15 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.10  62.80 0.60  100.73 0.00 28.90  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  16 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.30  69.00 0.10  100.81 0.00 7.40   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  17 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.70  74.10 -0.60 100.93 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  18 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.30  80.00 -1.40 101.01 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  19 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.10  82.20 -2.00 101.10 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  20 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.40  83.20 -2.10 101.17 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  21 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.40  85.30 -2.20 101.26 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  22 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.50  88.00 -2.60 101.33 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 59  23 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.90  89.90 -3.30 101.41 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  0  0    -999.00 -999.00 -999.00 -999.00 -999.00 1.90  90.20 -3.60 101.49 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  1  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.10  90.00 -4.10 101.56 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  2  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.00  89.70 -4.20 101.62 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  3  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.00  88.40 -4.20 101.69 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  4  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.20  87.90 -4.20 101.75 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  5  0    -999.00 -999.00 -999.00 -999.00 -999.00 1.80  88.70 -4.90 101.82 0.00 0.30   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  6  0    -999.00 -999.00 -999.00 -999.00 -999.00 1.60  88.30 -4.70 101.92 0.00 26.30  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  7  0    -999.00 -999.00 -999.00 -999.00 -999.00 1.80  86.70 -4.30 101.99 0.00 101.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  8  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.10  84.50 -3.70 102.04 0.00 191.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  9  0    -999.00 -999.00 -999.00 -999.00 -999.00 1.30  77.40 -1.60 102.07 0.00 254.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  10 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.00  67.80 0.70  102.10 0.00 373.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  11 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.60  56.90 1.80  102.16 0.00 378.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  12 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.10  53.80 2.30  102.19 0.00 286.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  13 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.50  59.30 1.80  102.19 0.00 336.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  14 0    -999.00 -999.00 -999.00 -999.00 -999.00 4.20  56.50 1.30  102.22 0.00 250.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  15 0    -999.00 -999.00 -999.00 -999.00 -999.00 4.00  59.50 0.70  102.26 0.00 117.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  16 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.10  69.90 0.00  102.27 0.00 15.20  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  17 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.80  69.20 0.00  102.24 0.00 0.10   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  18 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.60  70.50 -0.20 102.20 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  19 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.90  71.00 0.00  102.18 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  20 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.70  77.40 0.00  102.14 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  21 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.40  80.30 0.30  102.10 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  22 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.70  81.40 0.60  102.06 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 60  23 0    -999.00 -999.00 -999.00 -999.00 -999.00 4.30  80.60 1.00  102.02 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  0  0    -999.00 -999.00 -999.00 -999.00 -999.00 4.40  81.00 1.30  102.01 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  1  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.70  83.70 1.40  101.96 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  2  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.50  85.20 1.20  101.90 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  3  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.40  86.80 1.30  101.84 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  4  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.20  86.90 1.70  101.80 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  5  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.20  86.80 2.10  101.76 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  6  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.70  86.50 2.50  101.73 0.00 0.10   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  7  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.80  85.50 3.00  101.73 0.00 12.50  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  8  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.00  85.40 3.40  101.73 0.00 60.10  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  9  0    -999.00 -999.00 -999.00 -999.00 -999.00 1.60  83.30 4.20  101.74 0.00 140.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  10 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.50  78.90 5.60  101.75 0.00 272.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  11 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.90  69.80 7.30  101.74 0.00 346.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  12 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.20  65.20 7.60  101.74 0.00 288.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  13 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.10  63.10 7.60  101.74 0.00 258.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  14 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.40  60.20 8.00  101.73 0.00 321.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  15 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.40  59.30 8.00  101.72 0.00 192.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  16 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.80  62.10 7.40  101.70 0.00 90.70  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  17 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.10  65.90 6.60  101.71 0.00 19.90  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  18 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.10  67.50 5.90  101.73 0.00 0.10   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  19 0    -999.00 -999.00 -999.00 -999.00 -999.00 0.70  71.50 4.70  101.76 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  20 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.40  78.20 3.60  101.77 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  21 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.50  82.90 2.50  101.77 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  22 0    -999.00 -999.00 -999.00 -999.00 -999.00 1.00  86.50 1.90  101.74 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 61  23 0    -999.00 -999.00 -999.00 -999.00 -999.00 0.70  87.30 1.20  101.70 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  0  0    -999.00 -999.00 -999.00 -999.00 -999.00 0.90  89.00 0.90  101.66 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  1  0    -999.00 -999.00 -999.00 -999.00 -999.00 0.90  90.00 0.50  101.60 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  2  0    -999.00 -999.00 -999.00 -999.00 -999.00 0.70  90.50 0.10  101.53 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  3  0    -999.00 -999.00 -999.00 -999.00 -999.00 1.10  90.00 1.20  101.48 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  4  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.30  83.60 3.20  101.42 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  5  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.30  81.70 3.80  101.37 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  6  0    -999.00 -999.00 -999.00 -999.00 -999.00 2.90  83.10 3.90  101.34 0.00 0.60   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  7  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.70  84.90 4.00  101.35 0.00 29.30  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  8  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.90  81.30 5.00  101.37 0.00 94.20  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  9  0    -999.00 -999.00 -999.00 -999.00 -999.00 3.50  76.40 6.00  101.38 0.00 202.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  10 0    -999.00 -999.00 -999.00 -999.00 -999.00 4.40  67.40 7.20  101.39 0.00 289.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  11 0    -999.00 -999.00 -999.00 -999.00 -999.00 4.20  60.30 7.90  101.43 0.00 396.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  12 0    -999.00 -999.00 -999.00 -999.00 -999.00 4.70  52.10 8.00  101.43 0.00 325.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  13 0    -999.00 -999.00 -999.00 -999.00 -999.00 5.20  43.10 8.10  101.43 0.00 266.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  14 0    -999.00 -999.00 -999.00 -999.00 -999.00 4.30  36.90 8.00  101.46 0.00 262.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  15 0    -999.00 -999.00 -999.00 -999.00 -999.00 4.40  35.70 7.50  101.48 0.00 172.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  16 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.50  37.50 7.00  101.50 0.00 54.20  -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  17 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.60  42.90 5.80  101.55 0.00 8.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  18 0    -999.00 -999.00 -999.00 -999.00 -999.00 2.30  46.60 4.60  101.62 0.00 0.10   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  19 0    -999.00 -999.00 -999.00 -999.00 -999.00 4.10  44.10 4.50  101.67 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2004 62  20 0    -999.00 -999.00 -999.00 -999.00 -999.00 3.90  47.50 3.30  101.75 0.00 0.00   -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
