Year  DOY Hour  Min  Dectime     Kdown       Kup     Ldown       Lup     Tsurf        QN        QF        QS        QH        QE       Rain        Irr       Evap         RO      TotCh     SurfCh      State  NWtrState   Drainage       SMD    Zenith   Azimuth   AlbBulk      Fcld       LAI     ustar        Lob        Fc        T2        Q2       U10
2012  365   18   35 365.7743    0.0000    0.0000  312.7395  358.9746    9.5500  -46.2352   82.4567  -51.7557   70.9598   17.0174   0.000000   0.000000   0.002056   0.000000  -0.002056  -0.002019  2799.1935   0.000000   0.000000   29.7244  112.1834  259.7131    0.1304    0.4209    0.0680    0.8663  -788.5663   33.8181    7.8922    7.3188    3.6828
2012  365   18   40 365.7778    0.0000    0.0000  312.9886  359.1346    9.5800  -46.1460   81.6561  -51.5579   70.0725   16.9955   0.000000   0.000000   0.002053   0.000000  -0.002053  -0.002017  2799.1914   0.000000   0.000000   29.7244  112.9481  260.6363    0.1304    0.4218    0.0680    0.8753  -822.3293   33.4971    7.9543    7.3341    3.7248
2012  365   18   45 365.7812    0.0000    0.0000  313.1658  359.2420    9.6000  -46.0763   80.8556  -51.3854   69.2014   16.9634   0.000000   0.000000   0.002049   0.000000  -0.002049  -0.002013  2799.1894   0.000000   0.000000   29.7245  113.7149  261.5628    0.1304    0.4225    0.0680    0.8830  -853.3798   33.1760    8.0039    7.3451    3.7607
2012  365   18   50 365.7847    0.0000    0.0000  313.3540  359.3502    9.6200  -45.9962   80.0550  -51.2239   68.3528   16.9300   0.000000   0.000000   0.002045   0.000000  -0.002045  -0.002009  2799.1874   0.000000   0.000000   29.7245  114.4837  262.4929    0.1304    0.4233    0.0680    0.8907  -885.4179   32.8550    8.0527    7.3554    3.7966
2012  365   18   55 365.7882    0.0000    0.0000  313.6037  359.5103    9.6500  -45.9066   79.2545  -51.0734   67.5089   16.9124   0.000000   0.000000   0.002043   0.000000  -0.002043  -0.002008  2799.1854   0.000000   0.000000   29.7246  115.2541  263.4270    0.1304    0.4241    0.0680    0.8998  -922.4697   32.5340    8.1126    7.3715    3.8386
2012  365   19    0 365.7917    0.0000    0.0000  313.7922  359.6185    9.6700  -45.8263   78.4539  -50.9433   66.6891   16.8817   0.000000   0.000000   0.002039   0.000000  -0.002039  -0.002004  2799.1834   0.000000   0.000000   29.7246  116.0261  264.3656    0.1304    0.4249    0.0680    0.9075  -956.6145   32.2130    8.1601    7.3818    3.8746
2012  365   19    5 365.7951    0.0000    0.0000  314.0312  359.7780    9.7000  -45.7468   77.5200  -50.8296   65.7533   16.8495   0.000000   0.000000   0.002036   0.000000  -0.002036  -0.002001  2799.1814   0.000000   0.000000   29.7246  116.7994  265.3092    0.1304    0.4257    0.0680    0.9152  -993.3344   31.8384    8.2198    7.3972    3.9104
2012  365   19   10 365.7986    0.0000    0.0000  314.2200  359.8863    9.7200  -45.6663   76.5860  -50.7313   64.8319   16.8191   0.000000   0.000000   0.002032   0.000000  -0.002032  -0.001997  2799.1794   0.000000   0.000000   29.7247  117.5737  266.2581    0.1304    0.4264    0.0680    0.9243 -1035.7384   31.4639    8.2704    7.4076    3.9525
2012  365   19   15 365.8021    0.0000    0.0000  314.4704  360.0466    9.7500  -45.5762   75.6520  -50.6440   63.9334   16.7864   0.000000   0.000000   0.002028   0.000000  -0.002028  -0.001994  2799.1774   0.000000   0.000000   29.7247  118.3490  267.2129    0.1304    0.4273    0.0680    0.9321 -1074.8707   31.0894    8.3284    7.4237    3.9884
2012  365   19   20 365.8056    0.0000    0.0000  314.6595  360.1550    9.7700  -45.4955   74.7180  -50.5772   63.0500   16.7498   0.000000   0.000000   0.002024   0.000000  -0.002024  -0.001989  2799.1754   0.000000   0.000000   29.7248  119.1249  268.1740    0.1304    0.4281    0.0680    0.9399 -1115.3661   30.7148    8.3760    7.4341    4.0244
2012  365   19   25 365.8090    0.0000    0.0000  314.8377  360.2626    9.7900  -45.4250   73.7841  -50.5313   62.1636   16.7268   0.000000   0.000000   0.002021   0.000000  -0.002021  -0.001987  2799.1734   0.000000   0.000000   29.7248  119.9013  269.1420    0.1304    0.4288    0.0680    0.9490 -1162.1852   30.3402    8.4247    7.4445    4.0664
2012  365   19   30 365.8125    0.0000    0.0000  315.0886  360.4231    9.8200  -45.3345   72.8501  -50.4915   61.3089   16.6982   0.000000   0.000000   0.002018   0.000000  -0.002018  -0.001984  2799.1715   0.000000   0.000000   29.7248  120.6780  270.1173    0.1304    0.4296    0.0680    0.9568 -1205.2949   29.9657    8.4808    7.4606    4.1025
2012  365   19   35 365.8160    0.0000    0.0000  315.2495  360.4816    9.8300  -45.2321   71.9161  -50.4542   60.5338   16.6044   0.000000   0.000000   0.002006   0.000000  -0.002006  -0.001973  2799.1695   0.000000   0.000000   29.7249  121.4546  271.1005    0.1304    0.4307    0.0680    0.9579 -1223.5814   29.5911    8.5087    7.4660    4.1080
2012  365   19   40 365.8194    0.0000    0.0000  315.4326  360.5416    9.8400  -45.1090   70.9821  -50.4077   59.8313   16.4495   0.000000   0.000000   0.001988   0.000000  -0.001988  -0.001954  2799.1675   0.000000   0.000000   29.7249  122.2311  272.0922    0.1304    0.4319    0.0680    0.9508 -1210.7670   29.2164    8.5272    7.4712    4.0769
2012  365   19   45 365.8229    0.0000    0.0000  315.6159  360.6016    9.8500  -44.9858   70.0482  -50.3618   59.1201   16.3041   0.000000   0.000000   0.001970   0.000000  -0.001970  -0.001937  2799.1656   0.000000   0.000000   29.7250  123.0070  273.0930    0.1304    0.4331    0.0680    0.9451 -1203.2095   28.8418    8.5473    7.4764    4.0519
2012  365   19   50 365.8264    0.0000    0.0000  315.8103  360.6624    9.8600  -44.8521   69.1142  -50.3113   58.4180   16.1555   0.000000   0.000000   0.001952   0.000000  -0.001952  -0.001919  2799.1637   0.000000   0.000000   29.7250  123.7823  274.1034    0.1304    0.4344    0.0680    0.9393 -1195.5361   28.4672    8.5671    7.4824    4.0269
2012  365   19   55 365.8299    0.0000    0.0000  315.9938  360.7224    9.8700  -44.7286   68.1802  -50.2668   57.7171   16.0014   0.000000   0.000000   0.001934   0.000000  -0.001934  -0.001900  2799.1618   0.000000   0.000000   29.7250  124.5566  275.1241    0.1304    0.4357    0.0680    0.9322 -1182.9420   28.0925    8.5858    7.4877    3.9958
2012  365   20    0 365.8333    0.0000    0.0000  316.1775  360.7824    9.8800  -44.6049   67.2462  -50.2230   57.0077   15.8566   0.000000   0.000000   0.001916   0.000000  -0.001916  -0.001883  2799.1599   0.000000   0.000000   29.7251  125.3296  276.1557    0.1304    0.4369    0.0680    0.9265 -1175.5822   27.7179    8.6061    7.4929    3.9708
2012  365   20    5 365.8368    0.0000    0.0000  316.3724  360.8432    9.8900  -44.4708   67.6465  -50.1746   57.5241   15.8261   0.000000   0.000000   0.001912   0.000000  -0.001912  -0.001879  2799.1580   0.000000   0.000000   29.7251  126.1012  277.1989    0.1304    0.4383    0.0680    0.9213 -1147.7837   27.8785    8.5994    7.4979    3.9468
2012  365   20   10 365.8403    0.0000    0.0000  316.5563  360.9033    9.9000  -44.3470   68.0468  -50.1319   58.0414   15.7903   0.000000   0.000000   0.001908   0.000000  -0.001908  -0.001875  2799.1561   0.000000   0.000000   29.7251  126.8711  278.2544    0.1304    0.4395    0.0680    0.9147 -1115.7184   28.0392    8.5913    7.5028    3.9166
2012  365   20   15 365.8438    0.0000    0.0000  316.7404  360.9634    9.9100  -44.2230   68.4471  -50.0901   58.5504   15.7637   0.000000   0.000000   0.001905   0.000000  -0.001905  -0.001872  2799.1543   0.000000   0.000000   29.7252  127.6389  279.3230    0.1304    0.4408    0.0680    0.9095 -1089.2938   28.1998    8.5846    7.5078    3.8925
2012  365   20   20 365.8472    0.0000    0.0000  316.9357  361.0242    9.9200  -44.0885   68.8473  -50.0438   59.0681   15.7345   0.000000   0.000000   0.001902   0.000000  -0.001902  -0.001868  2799.1524   0.000000   0.000000   29.7252  128.4043  280.4054    0.1304    0.4421    0.0680    0.9042 -1063.2890   28.3605    8.5774    7.5135    3.8685
2012  365   20   25 365.8507    0.0000    0.0000  317.1201  361.0843    9.9300  -43.9643   69.2476  -50.0031   59.5864   15.7001   0.000000   0.000000   0.001897   0.000000  -0.001897  -0.001864  2799.1505   0.000000   0.000000   29.7253  129.1671  281.5023    0.1304    0.4434    0.0680    0.8977 -1033.3562   28.5211    8.5687    7.5185    3.8384
2012  365   20   30 365.8542    0.0000    0.0000  317.3046  361.1445    9.9400  -43.8399   69.6479  -49.9633   60.0964   15.6749   0.000000   0.000000   0.001894   0.000000  -0.001894  -0.001861  2799.1487   0.000000   0.000000   29.7253  129.9269  282.6146    0.1304    0.4446    0.0680    0.8925 -1008.7262   28.6818    8.5615    7.5234    3.8144
2012  365   20   35 365.8576    0.0000    0.0000  317.5688  361.3060    9.9700  -43.7372   70.0482  -49.9334   60.5549   15.6895   0.000000   0.000000   0.001896   0.000000  -0.001896  -0.001863  2799.1468   0.000000   0.000000   29.7253  130.6834  283.7432    0.1304    0.4456    0.0680    0.8900  -993.8505   28.8426    8.5782    7.5385    3.8025
2012  365   20   40 365.8611    0.0000    0.0000  317.9131  361.5691   10.0200  -43.6560   70.4484  -49.9123   60.9698   15.7349   0.000000   0.000000   0.001902   0.000000  -0.001902  -0.001868  2799.1449   0.000000   0.000000   29.7254  131.4363  284.8889    0.1304    0.4464    0.0680    0.8888  -983.8220   29.0035    8.6170    7.5645    3.7967
2012  365   20   45 365.8646    0.0000    0.0000  318.3311  361.8854   10.0800  -43.5542   70.8487  -49.8790   61.3910   15.7825   0.000000   0.000000   0.001908   0.000000  -0.001908  -0.001874  2799.1431   0.000000   0.000000   29.7254  132.1851  286.0526    0.1304    0.4473    0.0680    0.8876  -973.9459   29.1645    8.6658    7.5950    3.7910
2012  365   20   50 365.8681    0.0000    0.0000  318.7385  362.2011   10.1400  -43.4626   71.2490  -49.8489   61.8022   15.8331   0.000000   0.000000   0.001914   0.000000  -0.001914  -0.001880  2799.1412   0.000000   0.000000   29.7255  132.9296  287.2352    0.1304    0.4482    0.0680    0.8864  -964.2853   29.3255    8.7148    7.6256    3.7852
2012  365   20   55 365.8715    0.0000    0.0000  319.0839  362.4647   10.1900  -43.3808   71.6493  -49.8219   62.2121   15.8782   0.000000   0.000000   0.001919   0.000000  -0.001919  -0.001885  2799.1393   0.000000   0.000000   29.7255  133.6692  288.4378    0.1304    0.4489    0.0680    0.8853  -954.7171   29.4864    8.7537    7.6518    3.7794
2012  365   21    0 365.8750    0.0000    0.0000  319.4921  362.7808   10.2500  -43.2886   72.0495  -49.7879   62.6201   15.9287   0.000000   0.000000   0.001926   0.000000  -0.001926  -0.001891  2799.1374   0.000000   0.000000   29.7255  134.4037  289.6614    0.1304    0.4498    0.0680    0.8841  -945.3501   29.6474    8.8027    7.6826    3.7736
2012  365   21    5 365.8785    0.0000    0.0000  319.8271  363.0440   10.3000  -43.2169   71.8494  -49.7622   62.4714   15.9233   0.000000   0.000000   0.001925   0.000000  -0.001925  -0.001890  2799.1355   0.000000   0.000000   29.7256  135.1326  290.9069    0.1304    0.4504    0.0680    0.8827  -942.9670   29.5674    8.8543    7.7084    3.7674
2012  365   21   10 365.8819    0.0000    0.0000  320.2362  363.3605   10.3600  -43.1243   71.6493  -49.7246   62.3296   15.9200   0.000000   0.000000   0.001925   0.000000  -0.001925  -0.001890  2799.1336   0.000000   0.000000   29.7256  135.8554  292.1756    0.1304    0.4513    0.0680    0.8813  -940.5215   29.4875    8.9157    7.7395    3.7612
2012  365   21   15 365.8854    0.0000    0.0000  320.5831  363.6247   10.4100  -43.0417   71.4491  -49.6900   62.1864   15.9110   0.000000   0.000000   0.001924   0.000000  -0.001924  -0.001889  2799.1317   0.000000   0.000000   29.7257  136.5716  293.4684    0.1304    0.4521    0.0680    0.8799  -938.0438   29.4075    8.9670    7.7663    3.7550
2012  365   21   20 365.8889    0.0000    0.0000  320.9930  363.9416   10.4700  -42.9486   71.2490  -49.6485   62.0418   15.9072   0.000000   0.000000   0.001923   0.000000  -0.001923  -0.001889  2799.1299   0.000000   0.000000   29.7257  137.2808  294.7865    0.1304    0.4529    0.0680    0.8785  -935.6410   29.3277    9.0285    7.7976    3.7488
2012  365   21   25 365.8924    0.0000    0.0000  321.4035  364.2587   10.5300  -42.8553   71.0489  -49.6050   61.8956   15.9029   0.000000   0.000000   0.001923   0.000000  -0.001923  -0.001888  2799.1280   0.000000   0.000000   29.7257  137.9824  296.1311    0.1304    0.4538    0.0680    0.8771  -933.1841   29.2478    9.0899    7.8298    3.7426
2012  365   21   30 365.8958    0.0000    0.0000  321.7515  364.5235   10.5800  -42.7720   70.8487  -49.5646   61.7479   15.8934   0.000000   0.000000   0.001922   0.000000  -0.001922  -0.001887  2799.1261   0.000000   0.000000   29.7258  138.6759  297.5033    0.1304    0.4545    0.0680    0.8757  -930.8523   29.1678    9.1415    7.8561    3.7364
2012  365   21   35 365.8993    0.0000    0.0000  322.0320  364.7840   10.6300  -42.7520   70.6486  -49.5551   61.4892   15.9624   0.000000   0.000000   0.001930   0.000000  -0.001930  -0.001895  2799.1242   0.000000   0.000000   29.7258  139.3607  298.9045    0.1304    0.4547    0.0680    0.8836  -959.1796   29.0879    9.2062    7.8826    3.7728
2012  365   21   40 365.9028    0.0000    0.0000  322.1704  364.9869   10.6700  -42.8165   70.4484  -49.5888   61.1293   16.0914   0.000000   0.000000   0.001946   0.000000  -0.001946  -0.001911  2799.1223   0.000000   0.000000   29.7259  140.0363  300.3357    0.1304    0.4539    0.0680    0.8983 -1011.1028   29.0078    9.2703    7.9047    3.8396
2012  365   21   45 365.9062    0.0000    0.0000  322.2459  365.1373   10.7000  -42.8914   70.2483  -49.6304   60.7703   16.2171   0.000000   0.000000   0.001961   0.000000  -0.001961  -0.001926  2799.1203   0.000000   0.000000   29.7259  140.7019  301.7983    0.1304    0.4531    0.0680    0.9131 -1065.1864   28.9278    9.3240    7.9207    3.9065
2012  365   21   50 365.9097    0.0000    0.0000  322.3844  365.3403   10.7400  -42.9559   70.0482  -49.6695   60.4122   16.3496   0.000000   0.000000   0.001977   0.000000  -0.001977  -0.001942  2799.1184   0.000000   0.000000   29.7259  141.3570  303.2936    0.1304    0.4524    0.0680    0.9279 -1121.3433   28.8477    9.3871    7.9421    3.9734
2012  365   21   55 365.9132    0.0000    0.0000  322.5229  365.5435   10.7800  -43.0205   69.8480  -49.7109   60.0457   16.4927   0.000000   0.000000   0.001995   0.000000  -0.001995  -0.001960  2799.1164   0.000000   0.000000   29.7260  142.0008  304.8226    0.1304    0.4516    0.0680    0.9440 -1184.7516   28.7677    9.4512    7.9636    4.0464
2012  365   22    0 365.9167    0.0000    0.0000  322.5985  365.6940   10.8100  -43.0955   69.6479  -49.7598   59.6894   16.6228   0.000000   0.000000   0.002010   0.000000  -0.002010  -0.001976  2799.1145   0.000000   0.000000   29.7260  142.6326  306.3868    0.1304    0.4508    0.0680    0.9589 -1245.3848   28.6876    9.5030    7.9805    4.1134
2012  365   22    5 365.9201    0.0000    0.0000  322.7257  365.8965   10.8500  -43.1708   68.7806  -49.8113   58.7174   16.7037   0.000000   0.000000   0.002020   0.000000  -0.002020  -0.001986  2799.1125   0.000000   0.000000   29.7261  143.2517  307.9872    0.1304    0.4500    0.0680    0.9735 -1319.6234   28.3400    9.5776    8.0021    4.1799
2012  365   22   10 365.9236    0.0000    0.0000  322.8643  366.0999   10.8900  -43.2356   67.9134  -49.8602   57.7552   16.7828   0.000000   0.000000   0.002030   0.000000  -0.002030  -0.001995  2799.1105   0.000000   0.000000   29.7261  143.8572  309.6252    0.1304    0.4492    0.0680    0.9882 -1397.4440   27.9923    9.6511    8.0246    4.2466
2012  365   22   15 365.9271    0.0000    0.0000  322.9399  366.2506   10.9200  -43.3107   67.0461  -49.9164   56.7843   16.8675   0.000000   0.000000   0.002040   0.000000  -0.002040  -0.002006  2799.1085   0.000000   0.000000   29.7261  144.4485  311.3017    0.1304    0.4484    0.0680    1.0042 -1485.4400   27.6446    9.7154    8.0410    4.3193
2012  365   22   20 365.9306    0.0000    0.0000  323.0786  366.4541   10.9600  -43.3756   66.1788  -49.9701   55.8234   16.9499   0.000000   0.000000   0.002050   0.000000  -0.002050  -0.002016  2799.1065   0.000000   0.000000   29.7262  145.0245  313.0179    0.1304    0.4477    0.0680    1.0190 -1571.7492   27.2969    9.7876    8.0628    4.3861
2012  365   22   25 365.9340    0.0000    0.0000  323.2172  366.6577   11.0000  -43.4405   65.3116  -50.0265   54.8639   17.0337   0.000000   0.000000   0.002060   0.000000  -0.002060  -0.002026  2799.1044   0.000000   0.000000   29.7262  145.5845  314.7746    0.1304    0.4469    0.0680    1.0338 -1662.2518   26.9493    9.8590    8.0854    4.4528
2012  365   22   30 365.9375    0.0000    0.0000  323.2929  366.8086   11.0300  -43.5157   64.4443  -50.0902   53.9051   17.1137   0.000000   0.000000   0.002070   0.000000  -0.002070  -0.002036  2799.1024   0.000000   0.000000   29.7263  146.1275  316.5729    0.1304    0.4461    0.0680    1.0486 -1757.4933   26.6015    9.9199    8.1018    4.5196
2012  365   22   35 365.9410    0.0000    0.0000  323.4480  366.9647   11.0600  -43.5167   63.5770  -50.1180   53.0651   17.1133   0.000000   0.000000   0.002070   0.000000  -0.002070  -0.002036  2799.1004   0.000000   0.000000   29.7263  146.6525  318.4134    0.1304    0.4460    0.0680    1.0552 -1813.6757   26.2538    9.9719    8.1182    4.5497
2012  365   22   40 365.9444    0.0000    0.0000  323.6197  367.0733   11.0800  -43.4536   62.7098  -50.1126   52.3526   17.0163   0.000000   0.000000   0.002058   0.000000  -0.002058  -0.002025  2799.0983   0.000000   0.000000   29.7263  147.1587  320.2966    0.1304    0.4467    0.0680    1.0522 -1820.4525   25.9060   10.0043    8.1292    4.5370
2012  365   22   45 365.9479    0.0000    0.0000  323.7283  367.1291   11.0900  -43.4007   61.8425  -50.1105   51.6387   16.9136   0.000000   0.000000   0.002046   0.000000  -0.002046  -0.002012  2799.0963   0.000000   0.000000   29.7264  147.6450  322.2231    0.1304    0.4472    0.0680    1.0492 -1827.5923   25.5581   10.0268    8.1348    4.5242
2012  365   22   50 365.9514    0.0000    0.0000  323.9115  367.2384   11.1100  -43.3269   60.9753  -50.0959   50.9317   16.8125   0.000000   0.000000   0.002034   0.000000  -0.002034  -0.002000  2799.0943   0.000000   0.000000   29.7264  148.1104  324.1928    0.1304    0.4479    0.0680    1.0462 -1834.8336   25.2103   10.0591    8.1459    4.5114
2012  365   22   55 365.9549    0.0000    0.0000  324.0202  367.2942   11.1200  -43.2740   60.1080  -50.0895   50.2142   16.7093   0.000000   0.000000   0.002021   0.000000  -0.002021  -0.001988  2799.0923   0.000000   0.000000   29.7265  148.5539  326.2059    0.1304    0.4484    0.0680    1.0432 -1842.6127   24.8625   10.0818    8.1515    4.4986
2012  365   23    0 365.9583    0.0000    0.0000  324.1922  367.4028   11.1400  -43.2106   59.2407  -50.0760   49.4950   16.6112   0.000000   0.000000   0.002010   0.000000  -0.002010  -0.001976  2799.0904   0.000000   0.000000   29.7265  148.9744  328.2620    0.1304    0.4490    0.0680    1.0401 -1850.6565   24.5147   10.1145    8.1625    4.4859
2012  365   23    5 365.9618    0.0000    0.0000  324.3642  367.5115   11.1600  -43.1472   58.6403  -50.0601   49.0264   16.5268   0.000000   0.000000   0.001999   0.000000  -0.001999  -0.001966  2799.0884   0.000000   0.000000   29.7265  149.3709  330.3605    0.1304    0.4496    0.0680    1.0358 -1844.0228   24.2739   10.1411    8.1743    4.4671
2012  365   23   10 365.9653    0.0000    0.0000  324.5364  367.6202   11.1800  -43.0838   58.0399  -50.0422   48.5463   16.4520   0.000000   0.000000   0.001990   0.000000  -0.001990  -0.001957  2799.0864   0.000000   0.000000   29.7266  149.7425  332.5004    0.1304    0.4502    0.0680    1.0329 -1845.0325   24.0332   10.1690    8.1854    4.4545
2012  365   23   15 365.9688    0.0000    0.0000  324.6453  367.6760   11.1900  -43.0307   57.4395  -50.0273   48.0644   16.3717   0.000000   0.000000   0.001981   0.000000  -0.001981  -0.001947  2799.0845   0.000000   0.000000   29.7266  150.0881  334.6804    0.1304    0.4507    0.0680    1.0300 -1846.2818   23.7924   10.1870    8.1909    4.4419
2012  365   23   20 365.9722    0.0000    0.0000  324.8290  367.7855   11.2100  -42.9565   56.8391  -50.0000   47.5895   16.2930   0.000000   0.000000   0.001971   0.000000  -0.001971  -0.001938  2799.0826   0.000000   0.000000   29.7267  150.4067  336.8990    0.1304    0.4515    0.0680    1.0270 -1847.4600   23.5516   10.2148    8.2020    4.4292
2012  365   23   25 365.9757    0.0000    0.0000  325.0014  367.8943   11.2300  -42.8929   56.2387  -49.9758   47.1041   16.2175   0.000000   0.000000   0.001962   0.000000  -0.001962  -0.001929  2799.0806   0.000000   0.000000   29.7267  150.6974  339.1542    0.1304    0.4521    0.0680    1.0241 -1848.9564   23.3109   10.2429    8.2130    4.4166
2012  365   23   30 365.9792    0.0000    0.0000  325.1105  367.9501   11.2400  -42.8397   55.6383  -49.9547   46.6167   16.1365   0.000000   0.000000   0.001952   0.000000  -0.001952  -0.001919  2799.0787   0.000000   0.000000   29.7267  150.9592  341.4434    0.1304    0.4526    0.0680    1.0211 -1850.7108   23.0701   10.2611    8.2186    4.4039
2012  365   23   35 365.9826    0.0000    0.0000  325.1967  368.0045   11.2500  -42.8078   55.0378  -49.9425   46.1104   16.0622   0.000000   0.000000   0.001943   0.000000  -0.001943  -0.001910  2799.0768   0.000000   0.000000   29.7268  151.1915  343.7641    0.1304    0.4529    0.0680    1.0182 -1852.9493   22.8293   10.2798    8.2242    4.3913
2012  365   23   40 365.9861    0.0000    0.0000  325.2601  368.0574   11.2600  -42.7973   54.4374  -49.9396   45.5853   15.9945   0.000000   0.000000   0.001935   0.000000  -0.001935  -0.001902  2799.0749   0.000000   0.000000   29.7268  151.3933  346.1130    0.1304    0.4530    0.0680    1.0152 -1855.6794   22.5885   10.2988    8.2298    4.3786
2012  365   23   45 365.9896    0.0000    0.0000  325.3236  368.1104   11.2700  -42.7868   53.8370  -49.9351   45.0591   15.9262   0.000000   0.000000   0.001927   0.000000  -0.001927  -0.001894  2799.0730   0.000000   0.000000   29.7268  151.5640  348.4867    0.1304    0.4531    0.0680    1.0123 -1858.4398   22.3477   10.3178    8.2362    4.3660
2012  365   23   50 365.9931    0.0000    0.0000  325.3870  368.1633   11.2800  -42.7763   53.2366  -49.9295   44.5317   15.8580   0.000000   0.000000   0.001919   0.000000  -0.001919  -0.001886  2799.0711   0.000000   0.000000   29.7269  151.7030  350.8813    0.1304    0.4532    0.0680    1.0093 -1861.5446   22.1068   10.3370    8.2418    4.3533
2012  365   23   55 365.9965    0.0000    0.0000  325.4504  368.2162   11.2900  -42.7658   52.6362  -49.9226   44.0033   15.7897   0.000000   0.000000   0.001910   0.000000  -0.001910  -0.001878  2799.0692   0.000000   0.000000   29.7269  151.8098  353.2929    0.1304    0.4533    0.0680    1.0064 -1864.8420   21.8660   10.3562    8.2474    4.3406
2012  366    0    0 366.0000    0.0000    0.0000  325.5139  368.2692   11.3000  -42.7553   48.5819  -49.9143   40.3320   15.4089   0.000000   0.000000   0.001864   0.000000  -0.001864  -0.001832  2799.0674   0.000000   0.000000   29.7270  151.8840  355.7170    0.1304    0.4533    0.0680    1.0022 -1984.5225   21.3388   10.4415    8.2537    4.3255
2012  366    0    5 366.0035    0.0000    0.0000  325.5659  368.3213   11.3100  -42.7554   47.7296  -49.9102   39.5739   15.3105   0.000000   0.000000   0.001852   0.000000  -0.001852  -0.001821  2799.0656   0.000000   0.000000   29.7270  151.9254  358.1493    0.1304    0.4533    0.0680    0.9978 -1990.7779   20.9776   10.4649    8.2602    4.3065
2012  366    0   10 366.0069    0.0000    0.0000  325.6294  368.3743   11.3200  -42.7449   46.8773  -49.8996   38.8136   15.2184   0.000000   0.000000   0.001841   0.000000  -0.001841  -0.001810  2799.0638   0.000000   0.000000   29.7270  151.9338    0.5851    0.1304    0.4534    0.0680    0.9947 -2005.8157   20.6165   10.4961    8.2662    4.2936
2012  366    0   15 366.0104    0.0000    0.0000  325.6929  368.4272   11.3300  -42.7344   46.0250  -49.8876   38.0522   15.1261   0.000000   0.000000   0.001830   0.000000  -0.001830  -0.001798  2799.0620   0.000000   0.000000   29.7271  151.9091    3.0197    0.1304    0.4535    0.0680    0.9916 -2021.5194   20.2553   10.5205    8.2718    4.2807
2012  366    0   20 366.0139    0.0000    0.0000  325.7563  368.4802   11.3400  -42.7239   45.1727  -49.8745   37.2898   15.0335   0.000000   0.000000   0.001819   0.000000  -0.001819  -0.001787  2799.0602   0.000000   0.000000   29.7271  151.8515    5.4485    0.1304    0.4536    0.0680    0.9886 -2037.9150   19.8942   10.5449    8.2775    4.2678
2012  366    0   25 366.0174    0.0000    0.0000  325.8199  368.5332   11.3500  -42.7133   44.3204  -49.8601   36.5268   14.9404   0.000000   0.000000   0.001808   0.000000  -0.001808  -0.001776  2799.0584   0.000000   0.000000   29.7271  151.7611    7.8670    0.1304    0.4537    0.0680    0.9855 -2054.8653   19.5330   10.5694    8.2840    4.2549
2012  366    0   30 366.0208    0.0000    0.0000  325.8834  368.5861   11.3600  -42.7028   43.4680  -49.8443   35.7623   14.8473   0.000000   0.000000   0.001797   0.000000  -0.001797  -0.001765  2799.0567   0.000000   0.000000   29.7272  151.6383   10.2708    0.1304    0.4538    0.0680    0.9824 -2072.7756   19.1719   10.5940    8.2897    4.2420
2012  366    0   35 366.0243    0.0000    0.0000  325.8896  368.6354   11.3700  -42.7458   42.6157  -49.8552   34.9449   14.7803   0.000000   0.000000   0.001788   0.000000  -0.001788  -0.001757  2799.0549   0.000000   0.000000   29.7272  151.4836   12.6556    0.1304    0.4533    0.0680    0.9807 -2101.4563   18.8107   10.6206    8.2953    4.2352
2012  366    0   40 366.0278    0.0000    0.0000  325.8386  368.6809   11.3800  -42.8423   41.7634  -49.8950   34.0767   14.7394   0.000000   0.000000   0.001783   0.000000  -0.001783  -0.001752  2799.0531   0.000000   0.000000   29.7273  151.2975   15.0175    0.1304    0.4523    0.0680    0.9804 -2141.2187   18.4495   10.6489    8.3018    4.2254
2012  366    0   45 366.0312    0.0000    0.0000  325.7761  368.7257   11.3900  -42.9495   40.9111  -49.9430   33.2022   14.7023   0.000000   0.000000   0.001779   0.000000  -0.001779  -0.001748  2799.0514   0.000000   0.000000   29.7273  151.0805   17.3530    0.1304    0.4512    0.0680    0.9800 -2182.9075   18.0884   10.6775    8.3074    4.2249
2012  366    0   50 366.0347    0.0000    0.0000  325.7252  368.7712   11.4000  -43.0460   40.0588  -49.9887   32.3393   14.6621   0.000000   0.000000   0.001774   0.000000  -0.001774  -0.001743  2799.0496   0.000000   0.000000   29.7273  150.8336   19.6585    0.1304    0.4502    0.0680    0.9797 -2225.9241   17.7272   10.7058    8.3130    4.2244
2012  366    0   55 366.0382    0.0000    0.0000  325.6107  368.7637   11.4000  -43.1530   39.2065  -50.0423   31.4789   14.6170   0.000000   0.000000   0.001769   0.000000  -0.001769  -0.001738  2799.0479   0.000000   0.000000   29.7274  150.5573   21.9313    0.1304    0.4491    0.0680    0.9794 -2270.5928   17.3660   10.7241    8.3139    4.2238
2012  366    1    0 366.0417    0.0000    0.0000  325.5598  368.8093   11.4100  -43.2495   38.3542  -50.0939   30.6214   14.5771   0.000000   0.000000   0.001764   0.000000  -0.001764  -0.001733  2799.0462   0.000000   0.000000   29.7274  150.2527   24.1688    0.1304    0.4481    0.0680    0.9790 -2317.0460   17.0049   10.7523    8.3196    4.2233
