%iy	id	it	imin	Q*	QH	QE	Qs	Qf	Wind	RH	Td	press	rain	Kdn	snow	ldown	fcld	wuh	xsmd	lai_hr	Kdiff	Kdir	Wd
2015	199	21	0	-29.75	-999	-999	-999	-999	2.58	67.57	23.33	98.28	0	0	-999	397.21	-999	-999	-999	-999	-999	-999	30.53
2015	199	21	30	-13.08	-999	-999	-999	-999	3.12	74.02	22.68	98.21	0	0	-999	409.33	-999	-999	-999	-999	-999	-999	33.66
2015	199	22	0	-19.32	-999	-999	-999	-999	3.17	72.64	22.88	98.22	0	0	-999	404.08	-999	-999	-999	-999	-999	-999	35.46
2015	199	22	30	-32.92	-999	-999	-999	-999	2.46	63.06	24.62	98.22	0	0	-999	394.2	-999	-999	-999	-999	-999	-999	46.31
2015	199	23	0	-41.6	-999	-999	-999	-999	2.79	62.66	24.51	98.2	0	0	-999	384.78	-999	-999	-999	-999	-999	-999	46.87
2015	199	23	30	-44.49	-999	-999	-999	-999	3.17	66.65	23.72	98.17	0	0	-999	379.92	-999	-999	-999	-999	-999	-999	20.32
2015	200	0	0	-47.02	-999	-999	-999	-999	2.81	64.13	24.15	98.14	0	0	-999	377.76	-999	-999	-999	-999	-999	-999	53.26
2015	200	0	30	-50.72	-999	-999	-999	-999	2.33	68.48	23.06	98.09	0	0	-999	366.9	-999	-999	-999	-999	-999	-999	38.97
2015	200	1	0	-53.09	-999	-999	-999	-999	2.58	69.58	22.56	98.03	0	0	-999	362.72	-999	-999	-999	-999	-999	-999	19.64
2015	200	1	30	-50.88	-999	-999	-999	-999	2.03	69.98	22.24	98.02	0	0	-999	362.6	-999	-999	-999	-999	-999	-999	46.54
2015	200	2	0	-50.59	-999	-999	-999	-999	2.66	69.6	22.23	98.01	0	0	-999	363.08	-999	-999	-999	-999	-999	-999	43.33
2015	200	2	30	-47.31	-999	-999	-999	-999	2.19	68.82	22.41	98.02	0	0	-999	367.16	-999	-999	-999	-999	-999	-999	50.05
2015	200	3	0	-48.09	-999	-999	-999	-999	2.55	71.94	21.75	98.02	0	0	-999	364.79	-999	-999	-999	-999	-999	-999	43.57
2015	200	3	30	-42.98	-999	-999	-999	-999	3.21	73.56	21.32	98.01	0	0	-999	370.15	-999	-999	-999	-999	-999	-999	27.31
2015	200	4	0	-15.67	-999	-999	-999	-999	3.14	73.17	21.34	98.01	0	0	-999	401.77	-999	-999	-999	-999	-999	-999	28.7
2015	200	4	30	-4.59	-999	-999	-999	-999	2.5	82.75	20.34	98.1	0	0	-999	407.59	-999	-999	-999	-999	-999	-999	48.67
2015	200	5	0	-0.53	-999	-999	-999	-999	2.05	83.93	20.47	98.13	0	14.14	-999	402.51	-999	-999	-999	-999	-999	-999	212.8
2015	200	5	30	-9.01	-999	-999	-999	-999	1.47	78.53	21.5	98.19	0	10.41	-999	400.16	-999	-999	-999	-999	-999	-999	206.51
2015	200	6	0	3.76	-999	-999	-999	-999	2.14	75.32	21.82	98.17	0	22.14	-999	404.04	-999	-999	-999	-999	-999	-999	218.14
2015	200	6	30	51.59	-999	-999	-999	-999	2.23	83.79	21.18	98.13	0	104.46	-999	394.85	-999	-999	-999	-999	-999	-999	24.64
2015	200	7	0	88.76	-999	-999	-999	-999	2.62	85.33	21.3	98.12	0	164.82	-999	386.66	-999	-999	-999	-999	-999	-999	27.19
2015	200	7	30	107.82	-999	-999	-999	-999	2.46	83.77	21.86	98.12	0	186.73	-999	395.61	-999	-999	-999	-999	-999	-999	25.07
2015	200	8	0	95.57	-999	-999	-999	-999	2.95	85.36	21.89	98.14	0	145.97	-999	409.98	-999	-999	-999	-999	-999	-999	21.82
2015	200	8	30	118.91	-999	-999	-999	-999	2.81	84.43	22.51	98.14	0	195.14	-999	401.1	-999	-999	-999	-999	-999	-999	12.58
2015	200	9	0	153.12	-999	-999	-999	-999	3.29	80.25	23.18	98.14	0	244.93	-999	401.21	-999	-999	-999	-999	-999	-999	9.11
2015	200	9	30	114.1	-999	-999	-999	-999	2.39	77.47	23.51	98.16	0	196.41	-999	403.9	-999	-999	-999	-999	-999	-999	119.15
2015	200	10	0	222.52	-999	-999	-999	-999	1.63	72.05	24.4	98.21	0	359.78	-999	404.65	-999	-999	-999	-999	-999	-999	283.67
2015	200	10	30	165.15	-999	-999	-999	-999	1.01	63.51	25.26	98.21	0	289.39	-999	408.2	-999	-999	-999	-999	-999	-999	277.66
2015	200	11	0	188.65	-999	-999	-999	-999	1.49	60.93	25.65	98.2	0	322.51	-999	407.69	-999	-999	-999	-999	-999	-999	227.64
2015	200	11	30	416.96	-999	-999	-999	-999	2.63	53.48	27.12	98.18	0	663.19	-999	403.49	-999	-999	-999	-999	-999	-999	237.68
2015	200	12	0	602.05	-999	-999	-999	-999	4.16	49.3	28.32	98.16	0	948.17	-999	393.38	-999	-999	-999	-999	-999	-999	261.38
2015	200	12	30	330.56	-999	-999	-999	-999	4.3	49.4	28.23	98.13	0	540.23	-999	409.62	-999	-999	-999	-999	-999	-999	251.45
2015	200	13	0	427.4	-999	-999	-999	-999	3.37	48.64	28.69	98.11	0	708.1	-999	399.95	-999	-999	-999	-999	-999	-999	250.53
2015	200	13	30	505.43	-999	-999	-999	-999	4.46	46.55	29.57	98.08	0	830.78	-999	393.66	-999	-999	-999	-999	-999	-999	281.46
2015	200	14	0	474.56	-999	-999	-999	-999	3.94	48.98	29.19	98.08	0	789.83	-999	393.97	-999	-999	-999	-999	-999	-999	299.76
2015	200	14	30	421.63	-999	-999	-999	-999	4.04	42.39	29.03	98.08	0	720.57	-999	390.26	-999	-999	-999	-999	-999	-999	292.6
2015	200	15	0	327.2	-999	-999	-999	-999	3.76	43.58	28.82	98.08	0	585.58	-999	389.35	-999	-999	-999	-999	-999	-999	294.13
2015	200	15	30	118.76	-999	-999	-999	-999	3.7	45.57	28.38	98.07	0	258.2	-999	399.51	-999	-999	-999	-999	-999	-999	293.88
2015	200	16	0	135.32	-999	-999	-999	-999	3.83	43.52	28.48	98.08	0	282.98	-999	398.15	-999	-999	-999	-999	-999	-999	274.8
2015	200	16	30	226.52	-999	-999	-999	-999	3.62	43.46	28.97	98.07	0	444.96	-999	392.17	-999	-999	-999	-999	-999	-999	265.2
