#iy	id	it	imin	Tiair	Tsurf	Troof	Troad	Twall	Twall_n	Twall_e	Twall_s	Twall_w
2015	318	8	0	19.64	3.33	3.33	3.33	3.33	3.33	3.33	3.33	3.33
2015	318	8	30	19.75	6.14	6.14	6.14	6.14	6.14	6.14	6.14	6.14
2015	318	9	0	19.81	7.90	7.90	7.90	7.90	7.90	7.90	7.90	7.90
2015	318	9	30	19.87	9.90	9.90	9.90	9.90	9.90	9.90	9.90	9.90
2015	318	10	0	19.93	11.59	11.59	11.59	11.59	11.59	11.59	11.59	11.59
2015	318	10	30	20.02	11.21	11.21	11.21	11.21	11.21	11.21	11.21	11.21
2015	318	11	0	20.16	11.13	11.13	11.13	11.13	11.13	11.13	11.13	11.13
2015	318	11	30	20.25	11.41	11.41	11.41	11.41	11.41	11.41	11.41	11.41
2015	318	12	0	20.42	13.46	13.46	13.46	13.46	13.46	13.46	13.46	13.46
2015	318	12	30	20.48	14.73	14.73	14.73	14.73	14.73	14.73	14.73	14.73
2015	318	13	0	20.63	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99
2015	318	13	30	20.72	14.30	14.30	14.30	14.30	14.30	14.30	14.30	14.30
2015	318	14	0	20.75	13.53	13.53	13.53	13.53	13.53	13.53	13.53	13.53
2015	318	14	30	20.76	12.97	12.97	12.97	12.97	12.97	12.97	12.97	12.97
2015	318	15	0	20.74	12.07	12.07	12.07	12.07	12.07	12.07	12.07	12.07
2015	318	15	30	20.71	11.44	11.44	11.44	11.44	11.44	11.44	11.44	11.44
2015	318	16	0	20.65	10.09	10.09	10.09	10.09	10.09	10.09	10.09	10.09
2015	318	16	30	20.62	9.54	9.54	9.54	9.54	9.54	9.54	9.54	9.54
2015	318	17	0	20.58	9.24	9.24	9.24	9.24	9.24	9.24	9.24	9.24
2015	318	17	30	20.51	9.29	9.29	9.29	9.29	9.29	9.29	9.29	9.29
2015	318	18	0	20.48	9.23	9.23	9.23	9.23	9.23	9.23	9.23	9.23
2015	318	18	30	20.45	8.98	8.98	8.98	8.98	8.98	8.98	8.98	8.98
2015	318	19	0	20.42	8.57	8.57	8.57	8.57	8.57	8.57	8.57	8.57
2015	318	19	30	20.37	8.11	8.11	8.11	8.11	8.11	8.11	8.11	8.11
2015	318	20	0	20.31	8.08	8.08	8.08	8.08	8.08	8.08	8.08	8.08
2015	318	20	30	20.27	8.09	8.09	8.09	8.09	8.09	8.09	8.09	8.09
2015	318	21	0	20.2	8.25	8.25	8.25	8.25	8.25	8.25	8.25	8.25
2015	318	21	30	20.14	9.06	9.06	9.06	9.06	9.06	9.06	9.06	9.06
2015	318	22	0	20.08	9.02	9.02	9.02	9.02	9.02	9.02	9.02	9.02
2015	318	22	30	20.06	8.91	8.91	8.91	8.91	8.91	8.91	8.91	8.91
2015	318	23	0	20.02	8.71	8.71	8.71	8.71	8.71	8.71	8.71	8.71
2015	318	23	30	19.94	8.56	8.56	8.56	8.56	8.56	8.56	8.56	8.56
2015	319	0	0	19.97	8.69	8.69	8.69	8.69	8.69	8.69	8.69	8.69
2015	319	0	30	19.92	8.91	8.91	8.91	8.91	8.91	8.91	8.91	8.91
2015	319	1	0	19.9	8.64	8.64	8.64	8.64	8.64	8.64	8.64	8.64
2015	319	1	30	19.92	8.33	8.33	8.33	8.33	8.33	8.33	8.33	8.33
2015	319	2	0	19.91	7.29	7.29	7.29	7.29	7.29	7.29	7.29	7.29
2015	319	2	30	19.89	5.78	5.78	5.78	5.78	5.78	5.78	5.78	5.78
2015	319	3	0	19.9	5.74	5.74	5.74	5.74	5.74	5.74	5.74	5.74
2015	319	3	30	19.86	5.27	5.27	5.27	5.27	5.27	5.27	5.27	5.27
2015	319	4	0	19.79	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72
2015	319	4	30	19.84	5.47	5.47	5.47	5.47	5.47	5.47	5.47	5.47
2015	319	5	0	19.84	5.59	5.59	5.59	5.59	5.59	5.59	5.59	5.59
2015	319	5	30	19.84	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47
2015	319	6	0	19.87	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
2015	319	6	30	19.92	8.57	8.57	8.57	8.57	8.57	8.57	8.57	8.57
2015	319	7	0	19.85	8.82	8.82	8.82	8.82	8.82	8.82	8.82	8.82
2015	319	7	30	19.78	7.61	7.61	7.61	7.61	7.61	7.61	7.61	7.61
2015	319	8	0	19.81	7.37	7.37	7.37	7.37	7.37	7.37	7.37	7.37
2015	319	8	30	19.86	6.89	6.89	6.89	6.89	6.89	6.89	6.89	6.89
2015	319	9	0	20.01	8.18	8.18	8.18	8.18	8.18	8.18	8.18	8.18
2015	319	9	30	20.2	11.62	11.62	11.62	11.62	11.62	11.62	11.62	11.62
2015	319	10	0	20.34	12.60	12.60	12.60	12.60	12.60	12.60	12.60	12.60
2015	319	10	30	20.5	13.37	13.37	13.37	13.37	13.37	13.37	13.37	13.37
2015	319	11	0	20.7	15.04	15.04	15.04	15.04	15.04	15.04	15.04	15.04
2015	319	11	30	20.88	16.34	16.34	16.34	16.34	16.34	16.34	16.34	16.34
2015	319	12	0	20.97	17.35	17.35	17.35	17.35	17.35	17.35	17.35	17.35
2015	319	12	30	21.18	16.70	16.70	16.70	16.70	16.70	16.70	16.70	16.70
2015	319	13	0	21.34	18.02	18.02	18.02	18.02	18.02	18.02	18.02	18.02
2015	319	13	30	21.39	17.51	17.51	17.51	17.51	17.51	17.51	17.51	17.51
2015	319	14	0	21.5	17.04	17.04	17.04	17.04	17.04	17.04	17.04	17.04
2015	319	14	30	21.58	16.79	16.79	16.79	16.79	16.79	16.79	16.79	16.79
2015	319	15	0	21.67	16.21	16.21	16.21	16.21	16.21	16.21	16.21	16.21
2015	319	15	30	21.6	15.37	15.37	15.37	15.37	15.37	15.37	15.37	15.37
2015	319	16	0	21.53	13.98	13.98	13.98	13.98	13.98	13.98	13.98	13.98
2015	319	16	30	21.39	11.09	11.09	11.09	11.09	11.09	11.09	11.09	11.09
2015	319	17	0	21.27	7.97	7.97	7.97	7.97	7.97	7.97	7.97	7.97
2015	319	17	30	21.13	7.03	7.03	7.03	7.03	7.03	7.03	7.03	7.03
2015	319	18	0	21	7.14	7.14	7.14	7.14	7.14	7.14	7.14	7.14
2015	319	18	30	20.8	8.72	8.72	8.72	8.72	8.72	8.72	8.72	8.72
2015	319	19	0	20.67	8.61	8.61	8.61	8.61	8.61	8.61	8.61	8.61
2015	319	19	30	20.57	8.31	8.31	8.31	8.31	8.31	8.31	8.31	8.31
2015	319	20	0	20.42	7.98	7.98	7.98	7.98	7.98	7.98	7.98	7.98
2015	319	20	30	20.36	7.72	7.72	7.72	7.72	7.72	7.72	7.72	7.72
2015	319	21	0	20.23	7.16	7.16	7.16	7.16	7.16	7.16	7.16	7.16
2015	319	21	30	20.08	6.03	6.03	6.03	6.03	6.03	6.03	6.03	6.03
2015	319	22	0	20.02	6.29	6.29	6.29	6.29	6.29	6.29	6.29	6.29
2015	319	22	30	19.9	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97
2015	319	23	0	19.8	5.26	5.26	5.26	5.26	5.26	5.26	5.26	5.26
2015	319	23	30	19.74	5.36	5.36	5.36	5.36	5.36	5.36	5.36	5.36
2015	320	0	0	19.66	5.49	5.49	5.49	5.49	5.49	5.49	5.49	5.49
2015	320	0	30	19.6	5.28	5.28	5.28	5.28	5.28	5.28	5.28	5.28
2015	320	1	0	19.56	4.39	4.39	4.39	4.39	4.39	4.39	4.39	4.39
2015	320	1	30	19.45	3.45	3.45	3.45	3.45	3.45	3.45	3.45	3.45
2015	320	2	0	19.36	5.05	5.05	5.05	5.05	5.05	5.05	5.05	5.05
2015	320	2	30	19.28	5.28	5.28	5.28	5.28	5.28	5.28	5.28	5.28
2015	320	3	0	19.3	4.87	4.87	4.87	4.87	4.87	4.87	4.87	4.87
2015	320	3	30	19.19	4.39	4.39	4.39	4.39	4.39	4.39	4.39	4.39
2015	320	4	0	19.15	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72
2015	320	4	30	19.17	4.87	4.87	4.87	4.87	4.87	4.87	4.87	4.87
2015	320	5	0	19.16	4.45	4.45	4.45	4.45	4.45	4.45	4.45	4.45
2015	320	5	30	19.18	3.93	3.93	3.93	3.93	3.93	3.93	3.93	3.93
2015	320	6	0	19.21	4.21	4.21	4.21	4.21	4.21	4.21	4.21	4.21
2015	320	6	30	19.22	4.36	4.36	4.36	4.36	4.36	4.36	4.36	4.36
2015	320	7	0	19.29	4.73	4.73	4.73	4.73	4.73	4.73	4.73	4.73
2015	320	7	30	19.28	4.90	4.90	4.90	4.90	4.90	4.90	4.90	4.90
2015	320	8	0	19.36	5.50	5.50	5.50	5.50	5.50	5.50	5.50	5.50
2015	320	8	30	19.49	5.91	5.91	5.91	5.91	5.91	5.91	5.91	5.91
2015	320	9	0	19.68	6.93	6.93	6.93	6.93	6.93	6.93	6.93	6.93
2015	320	9	30	19.92	8.75	8.75	8.75	8.75	8.75	8.75	8.75	8.75
2015	320	10	0	20.12	9.54	9.54	9.54	9.54	9.54	9.54	9.54	9.54
2015	320	10	30	20.31	11.75	11.75	11.75	11.75	11.75	11.75	11.75	11.75
2015	320	11	0	20.54	13.89	13.89	13.89	13.89	13.89	13.89	13.89	13.89
2015	320	11	30	20.68	14.06	14.06	14.06	14.06	14.06	14.06	14.06	14.06
2015	320	12	0	20.96	15.26	15.26	15.26	15.26	15.26	15.26	15.26	15.26
2015	320	12	30	21.25	17.56	17.56	17.56	17.56	17.56	17.56	17.56	17.56
2015	320	13	0	21.46	18.90	18.90	18.90	18.90	18.90	18.90	18.90	18.90
2015	320	13	30	21.6	17.95	17.95	17.95	17.95	17.95	17.95	17.95	17.95
2015	320	14	0	21.66	17.12	17.12	17.12	17.12	17.12	17.12	17.12	17.12
2015	320	14	30	21.68	16.70	16.70	16.70	16.70	16.70	16.70	16.70	16.70
2015	320	15	0	21.67	15.68	15.68	15.68	15.68	15.68	15.68	15.68	15.68
2015	320	15	30	21.6	14.87	14.87	14.87	14.87	14.87	14.87	14.87	14.87
2015	320	16	0	21.38	13.29	13.29	13.29	13.29	13.29	13.29	13.29	13.29
2015	320	16	30	21.08	11.08	11.08	11.08	11.08	11.08	11.08	11.08	11.08
2015	320	17	0	20.88	8.45	8.45	8.45	8.45	8.45	8.45	8.45	8.45
2015	320	17	30	20.68	7.54	7.54	7.54	7.54	7.54	7.54	7.54	7.54
2015	320	18	0	20.53	7.75	7.75	7.75	7.75	7.75	7.75	7.75	7.75
2015	320	18	30	20.43	7.36	7.36	7.36	7.36	7.36	7.36	7.36	7.36
2015	320	19	0	20.33	5.02	5.02	5.02	5.02	5.02	5.02	5.02	5.02
2015	320	19	30	20.22	6.32	6.32	6.32	6.32	6.32	6.32	6.32	6.32
2015	320	20	0	20.16	5.38	5.38	5.38	5.38	5.38	5.38	5.38	5.38
2015	320	20	30	20.07	2.54	2.54	2.54	2.54	2.54	2.54	2.54	2.54
2015	320	21	0	20.08	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92
2015	320	21	30	20.03	0.73	0.73	0.73	0.73	0.73	0.73	0.73	0.73
2015	320	22	0	19.99	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81
2015	320	22	30	19.94	1.81	1.81	1.81	1.81	1.81	1.81	1.81	1.81
2015	320	23	0	19.67	2.61	2.61	2.61	2.61	2.61	2.61	2.61	2.61
2015	320	23	30	19.57	2.04	2.04	2.04	2.04	2.04	2.04	2.04	2.04
2015	321	0	0	19.53	1.09	1.09	1.09	1.09	1.09	1.09	1.09	1.09
2015	321	0	30	19.56	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65
2015	321	1	0	19.58	5.31	5.31	5.31	5.31	5.31	5.31	5.31	5.31
2015	321	1	30	19.47	6.44	6.44	6.44	6.44	6.44	6.44	6.44	6.44
2015	321	2	0	19.46	7.15	7.15	7.15	7.15	7.15	7.15	7.15	7.15
2015	321	2	30	19.47	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83
2015	321	3	0	19.46	7.88	7.88	7.88	7.88	7.88	7.88	7.88	7.88
2015	321	3	30	19.5	8.12	8.12	8.12	8.12	8.12	8.12	8.12	8.12
2015	321	4	0	19.47	8.31	8.31	8.31	8.31	8.31	8.31	8.31	8.31
2015	321	4	30	19.46	8.50	8.50	8.50	8.50	8.50	8.50	8.50	8.50
2015	321	5	0	19.49	8.63	8.63	8.63	8.63	8.63	8.63	8.63	8.63
2015	321	5	30	19.57	8.70	8.70	8.70	8.70	8.70	8.70	8.70	8.70
2015	321	6	0	19.76	8.67	8.67	8.67	8.67	8.67	8.67	8.67	8.67
2015	321	6	30	20.12	8.50	8.50	8.50	8.50	8.50	8.50	8.50	8.50
2015	321	7	0	20.46	8.84	8.84	8.84	8.84	8.84	8.84	8.84	8.84
2015	321	7	30	20.52	8.81	8.81	8.81	8.81	8.81	8.81	8.81	8.81
2015	321	8	0	20.47	8.84	8.84	8.84	8.84	8.84	8.84	8.84	8.84
2015	321	8	30	20.73	10.76	10.76	10.76	10.76	10.76	10.76	10.76	10.76
2015	321	9	0	20.65	11.45	11.45	11.45	11.45	11.45	11.45	11.45	11.45
2015	321	9	30	20.71	12.51	12.51	12.51	12.51	12.51	12.51	12.51	12.51
2015	321	10	0	20.91	12.98	12.98	12.98	12.98	12.98	12.98	12.98	12.98
2015	321	10	30	21.08	12.57	12.57	12.57	12.57	12.57	12.57	12.57	12.57
2015	321	11	0	20.98	13.01	13.01	13.01	13.01	13.01	13.01	13.01	13.01
2015	321	11	30	21.32	15.12	15.12	15.12	15.12	15.12	15.12	15.12	15.12
2015	321	12	0	21.56	15.66	15.66	15.66	15.66	15.66	15.66	15.66	15.66
2015	321	12	30	21.55	15.51	15.51	15.51	15.51	15.51	15.51	15.51	15.51
2015	321	13	0	21.54	15.13	15.13	15.13	15.13	15.13	15.13	15.13	15.13
2015	321	13	30	21.44	15.59	15.59	15.59	15.59	15.59	15.59	15.59	15.59
2015	321	14	0	21.48	15.20	15.20	15.20	15.20	15.20	15.20	15.20	15.20
2015	321	14	30	21.46	15.71	15.71	15.71	15.71	15.71	15.71	15.71	15.71
2015	321	15	0	21.52	14.54	14.54	14.54	14.54	14.54	14.54	14.54	14.54
2015	321	15	30	21.63	14.67	14.67	14.67	14.67	14.67	14.67	14.67	14.67
2015	321	16	0	21.62	14.57	14.57	14.57	14.57	14.57	14.57	14.57	14.57
2015	321	16	30	21.56	14.66	14.66	14.66	14.66	14.66	14.66	14.66	14.66
2015	321	17	0	21.53	14.54	14.54	14.54	14.54	14.54	14.54	14.54	14.54
2015	321	17	30	21.55	14.31	14.31	14.31	14.31	14.31	14.31	14.31	14.31
2015	321	18	0	21.53	13.97	13.97	13.97	13.97	13.97	13.97	13.97	13.97
2015	321	18	30	21.56	13.67	13.67	13.67	13.67	13.67	13.67	13.67	13.67
2015	321	19	0	21.53	13.71	13.71	13.71	13.71	13.71	13.71	13.71	13.71
2015	321	19	30	21.52	13.28	13.28	13.28	13.28	13.28	13.28	13.28	13.28
2015	321	20	0	21.54	12.39	12.39	12.39	12.39	12.39	12.39	12.39	12.39
2015	321	20	30	21.57	11.79	11.79	11.79	11.79	11.79	11.79	11.79	11.79
2015	321	21	0	21.65	12.09	12.09	12.09	12.09	12.09	12.09	12.09	12.09
2015	321	21	30	21.66	12.68	12.68	12.68	12.68	12.68	12.68	12.68	12.68
2015	321	22	0	21.62	12.49	12.49	12.49	12.49	12.49	12.49	12.49	12.49
2015	321	22	30	21.47	13.09	13.09	13.09	13.09	13.09	13.09	13.09	13.09
2015	321	23	0	21.34	15.08	15.08	15.08	15.08	15.08	15.08	15.08	15.08
2015	321	23	30	21.33	14.75	14.75	14.75	14.75	14.75	14.75	14.75	14.75
2015	322	0	0	21.3	14.66	14.66	14.66	14.66	14.66	14.66	14.66	14.66
2015	322	0	30	21.16	14.92	14.92	14.92	14.92	14.92	14.92	14.92	14.92
2015	322	1	0	21.11	15.51	15.51	15.51	15.51	15.51	15.51	15.51	15.51
2015	322	1	30	21	15.46	15.46	15.46	15.46	15.46	15.46	15.46	15.46
2015	322	2	0	20.81	15.47	15.47	15.47	15.47	15.47	15.47	15.47	15.47
2015	322	2	30	20.84	14.66	14.66	14.66	14.66	14.66	14.66	14.66	14.66
2015	322	3	0	20.78	13.81	13.81	13.81	13.81	13.81	13.81	13.81	13.81
2015	322	3	30	20.76	13.94	13.94	13.94	13.94	13.94	13.94	13.94	13.94
2015	322	4	0	20.73	13.36	13.36	13.36	13.36	13.36	13.36	13.36	13.36
2015	322	4	30	20.7	13.22	13.22	13.22	13.22	13.22	13.22	13.22	13.22
2015	322	5	0	20.71	13.23	13.23	13.23	13.23	13.23	13.23	13.23	13.23
2015	322	5	30	20.69	12.83	12.83	12.83	12.83	12.83	12.83	12.83	12.83
2015	322	6	0	20.72	12.54	12.54	12.54	12.54	12.54	12.54	12.54	12.54
2015	322	6	30	20.72	12.88	12.88	12.88	12.88	12.88	12.88	12.88	12.88
2015	322	7	0	20.73	12.55	12.55	12.55	12.55	12.55	12.55	12.55	12.55
2015	322	7	30	20.7	13.01	13.01	13.01	13.01	13.01	13.01	13.01	13.01
2015	322	8	0	20.78	12.31	12.31	12.31	12.31	12.31	12.31	12.31	12.31
2015	322	8	30	20.81	12.05	12.05	12.05	12.05	12.05	12.05	12.05	12.05
2015	322	9	0	20.77	12.84	12.84	12.84	12.84	12.84	12.84	12.84	12.84
2015	322	9	30	20.77	14.39	14.39	14.39	14.39	14.39	14.39	14.39	14.39
2015	322	10	0	20.82	14.31	14.31	14.31	14.31	14.31	14.31	14.31	14.31
2015	322	10	30	20.98	14.32	14.32	14.32	14.32	14.32	14.32	14.32	14.32
2015	322	11	0	21.14	14.31	14.31	14.31	14.31	14.31	14.31	14.31	14.31
2015	322	11	30	21.2	15.03	15.03	15.03	15.03	15.03	15.03	15.03	15.03
2015	322	12	0	21.5	16.41	16.41	16.41	16.41	16.41	16.41	16.41	16.41
2015	322	12	30	21.61	15.62	15.62	15.62	15.62	15.62	15.62	15.62	15.62
2015	322	13	0	21.73	19.05	19.05	19.05	19.05	19.05	19.05	19.05	19.05
2015	322	13	30	21.75	18.74	18.74	18.74	18.74	18.74	18.74	18.74	18.74
2015	322	14	0	21.77	18.53	18.53	18.53	18.53	18.53	18.53	18.53	18.53
2015	322	14	30	21.73	18.04	18.04	18.04	18.04	18.04	18.04	18.04	18.04
2015	322	15	0	21.64	17.05	17.05	17.05	17.05	17.05	17.05	17.05	17.05
2015	322	15	30	21.5	15.71	15.71	15.71	15.71	15.71	15.71	15.71	15.71
2015	322	16	0	21.37	14.30	14.30	14.30	14.30	14.30	14.30	14.30	14.30
2015	322	16	30	21.24	12.75	12.75	12.75	12.75	12.75	12.75	12.75	12.75
2015	322	17	0	21.19	10.63	10.63	10.63	10.63	10.63	10.63	10.63	10.63
2015	322	17	30	21.13	9.24	9.24	9.24	9.24	9.24	9.24	9.24	9.24
2015	322	18	0	21.09	8.69	8.69	8.69	8.69	8.69	8.69	8.69	8.69
2015	322	18	30	20.95	5.78	5.78	5.78	5.78	5.78	5.78	5.78	5.78
2015	322	19	0	20.83	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84
2015	322	19	30	20.68	3.20	3.20	3.20	3.20	3.20	3.20	3.20	3.20
2015	322	20	0	20.5	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87
2015	322	20	30	20.32	1.80	1.80	1.80	1.80	1.80	1.80	1.80	1.80
2015	322	21	0	20.21	5.44	5.44	5.44	5.44	5.44	5.44	5.44	5.44
2015	322	21	30	20.07	4.84	4.84	4.84	4.84	4.84	4.84	4.84	4.84
2015	322	22	0	20	3.78	3.78	3.78	3.78	3.78	3.78	3.78	3.78
2015	322	22	30	19.95	2.87	2.87	2.87	2.87	2.87	2.87	2.87	2.87
2015	322	23	0	20.04	3.87	3.87	3.87	3.87	3.87	3.87	3.87	3.87
2015	322	23	30	20.45	6.86	6.86	6.86	6.86	6.86	6.86	6.86	6.86
2015	323	0	0	20.69	7.74	7.74	7.74	7.74	7.74	7.74	7.74	7.74
2015	323	0	30	20.61	8.10	8.10	8.10	8.10	8.10	8.10	8.10	8.10
2015	323	1	0	20.7	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59
2015	323	1	30	20.39	8.82	8.82	8.82	8.82	8.82	8.82	8.82	8.82
2015	323	2	0	20.33	9.83	9.83	9.83	9.83	9.83	9.83	9.83	9.83
2015	323	2	30	20.35	10.16	10.16	10.16	10.16	10.16	10.16	10.16	10.16
2015	323	3	0	20.69	9.79	9.79	9.79	9.79	9.79	9.79	9.79	9.79
2015	323	3	30	20.7	9.49	9.49	9.49	9.49	9.49	9.49	9.49	9.49
2015	323	4	0	20.67	9.63	9.63	9.63	9.63	9.63	9.63	9.63	9.63
2015	323	4	30	20.61	10.78	10.78	10.78	10.78	10.78	10.78	10.78	10.78
2015	323	5	0	20.57	12.18	12.18	12.18	12.18	12.18	12.18	12.18	12.18
2015	323	5	30	20.52	10.99	10.99	10.99	10.99	10.99	10.99	10.99	10.99
2015	323	6	0	20.46	10.04	10.04	10.04	10.04	10.04	10.04	10.04	10.04
2015	323	6	30	20.47	7.35	7.35	7.35	7.35	7.35	7.35	7.35	7.35
2015	323	7	0	20.5	6.81	6.81	6.81	6.81	6.81	6.81	6.81	6.81
2015	323	7	30	20.56	5.51	5.51	5.51	5.51	5.51	5.51	5.51	5.51
2015	323	8	0	20.62	5.33	5.33	5.33	5.33	5.33	5.33	5.33	5.33
2015	323	8	30	20.67	9.16	9.16	9.16	9.16	9.16	9.16	9.16	9.16
2015	323	9	0	20.69	12.49	12.49	12.49	12.49	12.49	12.49	12.49	12.49
2015	323	9	30	20.8	13.65	13.65	13.65	13.65	13.65	13.65	13.65	13.65
2015	323	10	0	20.86	13.66	13.66	13.66	13.66	13.66	13.66	13.66	13.66
2015	323	10	30	20.97	14.73	14.73	14.73	14.73	14.73	14.73	14.73	14.73
2015	323	11	0	21.06	14.82	14.82	14.82	14.82	14.82	14.82	14.82	14.82
2015	323	11	30	21.19	15.10	15.10	15.10	15.10	15.10	15.10	15.10	15.10
2015	323	12	0	21.34	16.34	16.34	16.34	16.34	16.34	16.34	16.34	16.34
2015	323	12	30	21.32	18.88	18.88	18.88	18.88	18.88	18.88	18.88	18.88
2015	323	13	0	21.43	18.84	18.84	18.84	18.84	18.84	18.84	18.84	18.84
2015	323	13	30	21.56	16.77	16.77	16.77	16.77	16.77	16.77	16.77	16.77
2015	323	14	0	21.56	17.85	17.85	17.85	17.85	17.85	17.85	17.85	17.85
2015	323	14	30	21.5	17.16	17.16	17.16	17.16	17.16	17.16	17.16	17.16
2015	323	15	0	21.56	17.08	17.08	17.08	17.08	17.08	17.08	17.08	17.08
2015	323	15	30	21.61	14.84	14.84	14.84	14.84	14.84	14.84	14.84	14.84
2015	323	16	0	21.64	14.68	14.68	14.68	14.68	14.68	14.68	14.68	14.68
2015	323	16	30	21.69	14.30	14.30	14.30	14.30	14.30	14.30	14.30	14.30
2015	323	17	0	21.74	14.62	14.62	14.62	14.62	14.62	14.62	14.62	14.62
2015	323	17	30	21.76	14.79	14.79	14.79	14.79	14.79	14.79	14.79	14.79
2015	323	18	0	21.76	15.18	15.18	15.18	15.18	15.18	15.18	15.18	15.18
2015	323	18	30	21.72	15.41	15.41	15.41	15.41	15.41	15.41	15.41	15.41
2015	323	19	0	21.65	15.60	15.60	15.60	15.60	15.60	15.60	15.60	15.60
2015	323	19	30	21.64	14.63	14.63	14.63	14.63	14.63	14.63	14.63	14.63
2015	323	20	0	21.62	14.01	14.01	14.01	14.01	14.01	14.01	14.01	14.01
2015	323	20	30	21.66	14.59	14.59	14.59	14.59	14.59	14.59	14.59	14.59
2015	323	21	0	21.63	14.33	14.33	14.33	14.33	14.33	14.33	14.33	14.33
2015	323	21	30	21.58	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99
2015	323	22	0	21.49	15.33	15.33	15.33	15.33	15.33	15.33	15.33	15.33
2015	323	22	30	21.39	15.92	15.92	15.92	15.92	15.92	15.92	15.92	15.92
2015	323	23	0	21.3	15.99	15.99	15.99	15.99	15.99	15.99	15.99	15.99
2015	323	23	30	21.18	15.82	15.82	15.82	15.82	15.82	15.82	15.82	15.82
2015	324	0	0	20.81	15.64	15.64	15.64	15.64	15.64	15.64	15.64	15.64
2015	324	0	30	20.81	15.26	15.26	15.26	15.26	15.26	15.26	15.26	15.26
2015	324	1	0	20.81	13.61	13.61	13.61	13.61	13.61	13.61	13.61	13.61
2015	324	1	30	20.82	13.81	13.81	13.81	13.81	13.81	13.81	13.81	13.81
2015	324	2	0	20.85	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
2015	324	2	30	20.8	14.14	14.14	14.14	14.14	14.14	14.14	14.14	14.14
2015	324	3	0	20.77	14.33	14.33	14.33	14.33	14.33	14.33	14.33	14.33
2015	324	3	30	20.62	14.41	14.41	14.41	14.41	14.41	14.41	14.41	14.41
2015	324	4	0	20.49	14.43	14.43	14.43	14.43	14.43	14.43	14.43	14.43
2015	324	4	30	20.4	13.55	13.55	13.55	13.55	13.55	13.55	13.55	13.55
2015	324	5	0	20.44	12.21	12.21	12.21	12.21	12.21	12.21	12.21	12.21
2015	324	5	30	20.41	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
2015	324	6	0	20.44	12.11	12.11	12.11	12.11	12.11	12.11	12.11	12.11
2015	324	6	30	20.48	11.87	11.87	11.87	11.87	11.87	11.87	11.87	11.87
2015	324	7	0	20.47	11.82	11.82	11.82	11.82	11.82	11.82	11.82	11.82
2015	324	7	30	20.45	11.90	11.90	11.90	11.90	11.90	11.90	11.90	11.90
2015	324	8	0	20.47	11.93	11.93	11.93	11.93	11.93	11.93	11.93	11.93
2015	324	8	30	20.51	11.92	11.92	11.92	11.92	11.92	11.92	11.92	11.92
2015	324	9	0	20.51	11.91	11.91	11.91	11.91	11.91	11.91	11.91	11.91
2015	324	9	30	20.58	12.01	12.01	12.01	12.01	12.01	12.01	12.01	12.01
2015	324	10	0	20.86	12.20	12.20	12.20	12.20	12.20	12.20	12.20	12.20
2015	324	10	30	21.02	12.95	12.95	12.95	12.95	12.95	12.95	12.95	12.95
2015	324	11	0	21.09	12.88	12.88	12.88	12.88	12.88	12.88	12.88	12.88
2015	324	11	30	21.25	13.16	13.16	13.16	13.16	13.16	13.16	13.16	13.16
2015	324	12	0	21.44	13.45	13.45	13.45	13.45	13.45	13.45	13.45	13.45
2015	324	12	30	21.57	13.69	13.69	13.69	13.69	13.69	13.69	13.69	13.69
2015	324	13	0	21.55	14.29	14.29	14.29	14.29	14.29	14.29	14.29	14.29
2015	324	13	30	21.42	14.67	14.67	14.67	14.67	14.67	14.67	14.67	14.67
2015	324	14	0	21.38	14.53	14.53	14.53	14.53	14.53	14.53	14.53	14.53
2015	324	14	30	21.55	13.63	13.63	13.63	13.63	13.63	13.63	13.63	13.63
2015	324	15	0	21.64	13.56	13.56	13.56	13.56	13.56	13.56	13.56	13.56
2015	324	15	30	21.7	14.09	14.09	14.09	14.09	14.09	14.09	14.09	14.09
2015	324	16	0	21.62	14.11	14.11	14.11	14.11	14.11	14.11	14.11	14.11
2015	324	16	30	21.46	14.30	14.30	14.30	14.30	14.30	14.30	14.30	14.30
2015	324	17	0	21.37	13.77	13.77	13.77	13.77	13.77	13.77	13.77	13.77
2015	324	17	30	21.3	13.21	13.21	13.21	13.21	13.21	13.21	13.21	13.21
2015	324	18	0	21.21	12.96	12.96	12.96	12.96	12.96	12.96	12.96	12.96
